ID,smiles,docking_score,flag,split
10549795,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)c(Cl)c(Cl)c3)C(=O)CC2)cc1,-10.916,1,val
10200639,CC1(C)OC(=O)C(Oc2cc(F)cc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,-7.631,1,val
22034360,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1F,-10.208,1,val
10644539,NS(=O)(=O)c1ccc(-n2nc(CO)c(Cl)c2-c2ccc(Cl)cc2)cc1,-11.01,1,val
10671076,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1,-10.892,1,val
44447993,CCOc1cccc(OCC)c1-c1ccc(C(C)C(=O)O)cc1F,-8.067,1,val
10293242,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cn1,-11.304,1,val
155532032,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C\c1ccc(Cl)cc1,-9.546,1,val
168291294,COc1cc(-c2ccc(S(C)(=O)=O)cc2)nc(NCc2cccs2)n1,-10.044,1,val
10523033,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1,-10.864,1,val
9946200,Cc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,-10.303,1,val
10386019,Cc1cnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn2c1C,-10.989,1,val
X094,COCc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,-9.79,1,val
CHEMBL296370,C[C@H](CO)Sc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,-10.816,1,val
8446789,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(F)c(F)c2)cc1,-9.611,1,val
23225437,Cc1cn2c(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)nc2s1,-10.173,1,val
154926442,CS(=O)(=O)c1ccc(-c2cc3ccccc3n2Cc2ccc(Cl)cc2)cc1,-10.647,1,val
44394196,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1F,-12.228,1,val
44456824,CCS(=O)(=O)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.761,1,val
71583438,CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccc(F)cc2)cc1,-10.386,1,val
21948438,CC1(C)OC(=O)C(Oc2ncccc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,-7.99,1,val
10991648,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(N)cc2)cc1,-9.829,1,val
9802596,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,-11.011,1,val
10782440,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)cc2)cc1,-11.288,1,val
10784741,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)nc1,-10.926,1,val
10361245,Cc1ccc(-c2cc(CCl)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.102,1,val
44293290,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OC(C(F)(F)F)C(F)(F)F)cc1,-10.184,1,val
21948533,CC1(C)OC(=O)C(Oc2cccc3cnccc23)=C1c1ccc(S(C)(=O)=O)cc1,-10.569,1,val
16007066,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,-10.208,1,val
44395118,CCOc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,-10.617,1,val
10667216,CN(C)c1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl,-11.13,1,val
CHEMBL605820,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,-5.566,1,val
10620570,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3Cl)CC3(CC3)C2)cc1,-10.412,1,val
44563802,Oc1cc(O)cc(/C=C/c2cccc(F)c2)c1,-7.898,1,val
10498736,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3F)CC3(CC3)C2)cc1,-11.409,1,val
22285775,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,-10.146,1,val
10223461,CCn1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,-11.757,1,val
156587566,CCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,-7.632,1,val
162662740,C/C(=N/NC(N)=S)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,-6.485,1,val
10714590,CN(C)c1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,-11.253,1,val
10572129,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(F)c2)cc1,-11.282,1,val
10644309,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-11.732,1,val
136152996,CS(=O)(=O)c1ccc(-c2nc(=O)cc(NCc3ccccc3)[nH]2)cc1,-9.819,1,val
443378,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2cccnc2)cc1,-9.866,1,val
22911810,CCc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,-11.077,1,val
9822357,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCOCC3)n2)cc1,-10.609,1,val
10574823,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Br,-10.694,1,val
44275214,COc1ccc2c(c1)c(CC(=O)NC[C@@H](C)O)c(C)n2C(=O)c1ccc(Cl)cc1,-8.294,1,val
44291228,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,-10.423,1,val
10667341,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1,-11.858,1,val
155530946,CC(=O)Nc1c(C#N)cnn1-c1ccc(S(=O)(=O)NC(C)=O)cc1,-8.229,1,val
11429689,CS(=O)(=O)c1ccc(-c2nc(NCc3ccccc3)cc(C(F)(F)F)n2)cc1,-10.41,1,val
7019898,CC(C)(C)OC(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,-4.697,1,val
10692761,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCC3)cc1,-11.817,1,test
10046378,NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)c(Cl)c2)cc1,-11.81,1,test
44394041,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1,-11.662,1,test
9822818,CN(C)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.64,1,test
10199832,Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,-11.405,1,test
44394040,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1,-11.368,1,test
9865547,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.288,1,test
9800211,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(Cl)cc2)cc1,-11.077,1,test
10621294,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1OC,-11.042,1,test
10221647,CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCCC2)OCO3)cc1,-10.953,1,test
10742263,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)s2)cc1,-10.933,1,test
71583442,CCSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,-10.869,1,test
CHEMBL561005,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCCC3)n2)cc1,-10.854,1,test
9930803,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,-10.789,1,test
10156402,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)OCO3)cc1,-10.788,1,test
71583326,CSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,-10.723,1,test
44395128,COc1ccc2c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,-10.605,1,test
45267770,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccc(F)cc3)n2)cc1,-10.565,1,test
11759902,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cccc(F)c2)cc1,-10.477,1,test
10665242,COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,-10.448,1,test
162650690,NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(Cl)s2)cc1,-10.402,1,test
X110,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccn2)cc1,-10.299,1,test
168273775,COc1ccc(-c2cnc(Cl)n2-c2ccc(S(N)(=O)=O)cc2)cc1F,-10.159,1,test
9969968,CS(=O)(=O)c1ccc(-c2cc(CO[N+](=O)[O-])nn2C2CCCCC2)cc1,-10.143,1,test
44393943,COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1,-10.121,1,test
10937079,CCc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,-10.003,1,test
12965792,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2)cc1,-9.852,1,test
155550206,Cc1ccc(-c2cc(C(=O)N3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-9.771,1,test
10641092,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(Cl)cc2)cc1,-9.724,1,test
56987559,NS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1,-9.533,1,test
171356973,O=C(/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1-c1ccccc1)c1cccs1,-9.399,1,test
22034386,COc1ccc(Sc2c(C#N)[nH]c3cc(S(C)(=O)=O)ccc23)c(Cl)c1,-9.101,1,test
X012_B,Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-8.852,1,test
5509,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,-8.74,1,test
162668973,COc1ccc(O)c(C=NNc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1,-8.68,1,test
22911977,NS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccc(F)cc2)cc1,-8.515,1,test
44338544,CC1(C)OC(=O)C(Oc2ccc3[nH]ccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,-8.452,1,test
19361705,CC[C@H](C)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,-8.438,1,test
44394286,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1OC,-8.305,1,test
1302,COc1ccc2cc(C(C)C(=O)O)ccc2c1,-7.657,1,test
44338168,CC1(C)OC(=O)C(Oc2cnccn2)=C1c1ccc(S(C)(=O)=O)cc1,-7.506,1,test
60726,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,-7.427,1,test
118706110,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2cccc3c2OCCO3)cc1,-7.416,1,test
172469919,NNC(=O)CNc1ncnc2sc3c(c12)CCCC3,-7.336,1,test
171343764,O=C(NC1CCCCC1)c1cc(N=Cc2cc(O)ccc2O)ccc1O,-7.303,1,test
73054179,O=C(CSc1nnc(-c2ccncc2)o1)N/N=C/c1ccc([N+](=O)[O-])cc1,-7.301,1,test
44447992,C/C(=N/OCc1ccccc1Nc1c(Cl)cccc1Cl)C(=O)O,-7.275,1,test
44474283,CCc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,-7.08,1,test
15461527,CC1(C)OC(=O)C(Oc2cccnc2)=C1c1ccc(S(C)(=O)=O)cc1,-7.008,1,test
CHEMBL565567,COc1ccc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)cc2c1,-6.534,1,test
445154,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,-6.116,1,test
66554464,Cc1ccc(Nc2c(F)cccc2Cl)c(CNS(=O)(=O)C(F)(F)F)c1,-6.024,1,test
