ID,smiles,docking_score,flag,weight_actives,weight_lowscores,split_random_1,split_random_2,split_random_3,split_random_4,split_random_5,split_scaffold_1,split_scaffold_2,split_scaffold_3,split_scaffold_4,split_scaffold_5
ZINC21030218,Cc1cc([C@H](C)Nc2ccc(C(C)C)cc2)c(C)s1,-8.222,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC12878088,C=C(C)COc1ccc2c(c1)O/C(=C\C1=Cc3ccccc3O[C@@H]1C)C2=O,-8.281,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC61872818,O=C(c1ccc(Br)cn1)N1CCCCCC1,-7.955,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,val,train,train
ZINC54632515,O=C(O)C1(Cc2ccc(Cl)s2)CCCC1,-7.301,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC08869547,COCCN1C(=O)c2oc3ccc(C)cc3c(=O)c2[C@@H]1c1cccc(OC)c1,-8.993,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC37789210,COc1cc(Br)cc(C)c1N[C@@H]1CCS(=O)(=O)C1,-6.976,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC00784493,O=C(O)c1ccc(Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1,-9.28,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
10200861,Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.303,1,7.910625620655412,10.070796460176991,train,train,train,train,train,train,train,train,val,train
ZINC24769738,CC(C)c1ccc(N[C@@H](c2cccc(F)c2)P(=O)(O)O)cc1,-8.647,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC39542180,C=C1C[C@@H](C)C(C(=O)N2CCC[C@H]2c2ccc(C(=O)N3CCCCC3)s2)=N1,-6.996,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC32558291,Cn1cc(Cn2cnc3sc4c(c3c2=O)CCC4)cn1,-8.661,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC04644753,C[C@@H](O)c1ccc(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc1,-5.721,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC01734676,CC(C)(c1ccsc1)c1sccc1C(=O)O,-7.587,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC43681734,Cc1nn([C@@H](C)c2ccccc2F)c(N)c1I,-7.897,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC39511168,CO[C@H]1CC[C@@]2(C1)[C@H](F)CCCN2I,-6.381,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC55544428,Cc1ncsc1CCOC(=O)c1ccc2c(=O)n(C)c(=S)[nH]c2c1,-7.222,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,val,train
ZINC19526702,CCN(C(=O)c1sc(C)nc1C)c1nc2c(s1)CCc1c-2cnn1C,-6.525,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC62824747,CN(CC1CC1)C(=O)Nc1ccc(I)cc1C(=O)O,-6.435,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC05128007,CCn1cc(/C=C2/C(=O)NN(c3ccc(Br)cc3)C2=O)c2ccccc21,-8.21,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC04013206,Cc1ccc([C@H](Nc2ccc(O)cc2)P2(=O)OCC(C)(C)CO2)cc1,-7.648,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC49429363,Cc1nc2cc(NC(=O)C3CCCN(C(=O)Nc4cccs4)C3)ccc2s1,-7.74,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC49595275,CN(C1CC1)S(=O)(=O)c1ccc(/C=C/C(=O)O)cc1Cl,-6.522,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC41605387,CC1CCN(C(=O)Cn2c(C(C)C)ccc(C#N)c2=O)CC1,-7.82,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC63785507,COC(=O)C1=C(C)N=C(c2ccsc2)[C@@H]1c1c(O)[nH]c2ccc(C)cc12,-8.678,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC38012271,Cc1cc(Cl)c(C)c(S(=O)(=O)NCc2c[nH]nc2C)c1Cl,-6.532,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
10784411,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1,-10.99,1,7.910625620655412,10.070796460176991,train,train,train,train,train,train,train,train,val,train
ZINC62869989,CC[C@]1(C(=O)O)CCCN(C(=O)c2cnc(Cl)c(Cl)c2)C1,-9.152,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC66076206,CN(C)C(=O)N1CCN(Cn2c3c(sc2=O)CCCC3)CC1,-7.908,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC50480550,CC(C)C[C@H](C)O[C@H](CBr)c1ccccc1F,-7.167,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC36749738,CC(C)(C)c1ccc2oc(-c3ccc(Cl)cc3N)nc2c1,-7.127,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC67451968,O=C1CCCN1CCc1nc2c(s1)CCCc1ccccc1-2,-8.497,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC58570362,NC(=O)Nc1cccc(CNC(=O)C2(c3cccc(F)c3)CCC2)c1,-5.676,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,val
ZINC37379391,Cc1cccc([C@@](C)(O)C2CCCCC2)c1,-7.349,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC61873265,CN(C(=O)c1ccc(Br)cn1)C1CCCCCC1,-7.775,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC40534481,Cc1occc1C(=O)N1CCC[C@H]1c1ccsc1,-8.243,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC64358456,O=C(NS(=O)(=O)c1ccc(F)c2ncccc12)c1cccc(Cl)c1Cl,-7.48,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
44394134,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,-11.917,1,7.910625620655412,10.070796460176991,train,val,train,train,train,train,train,train,val,train
ZINC14184366,C[C@H](CNC(=O)c1sccc1S(=O)(=O)N1CCOCC1)c1ccccc1,-4.844,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC06664502,Cc1cc(OCC(=O)Nc2nc3ccccc3[nH]2)c2c(C)c(C)c(=O)oc2c1,-3.673,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC52754995,Nc1ncccc1COc1c(Br)cccc1Br,-7.64,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC05642624,CCC(CC)n1[nH]c(=O)c2c1NC(=O)CS[C@H]2c1ccc(Cl)cc1Cl,-8.678,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC15786686,c1ccc(CC2CCN(c3c4c(nc5ncnn35)CCC4)CC2)cc1,-5.426,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
8446680,CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc(Cl)c2Cl)cc1,-9.146,1,7.910625620655412,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
ZINC37544694,Cc1ccc(COc2ccc(C)cc2C#CCCl)cc1,-8.476,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC04808045,Cc1ccccc1N=Cc1c(O)c([N+](=O)[O-])cc2oc3c(c12)CCCC3,-9.401,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC16977663,O=c1[nH]c(=S)[nH]c(=Cc2cc(-c3ccccc3)oc2O)c1=Cc1ccc(Cl)cc1,-8.717,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC01393614,CN(C)c1ccc([C@@H]2CC(=O)CC(=O)C2n2cncn2)cc1,-8.228,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC43427362,O=C(c1ccnc(F)c1)N1CCO[C@@H]2CCC[C@H]21,-7.441,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC57488012,O=C(CSc1nc2ccsc2c(=O)n1-c1ccc(Cl)cc1)NC1CCCCC1,-5.032,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC37497231,CC(C)[C@](C)(CC(=O)Nc1ccc2sccc2c1)C(=O)O,-6.072,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC40446843,Cc1nc(C)c([C@H](C)NC(=O)c2csc(Br)c2)s1,-7.66,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC37855760,N#Cc1ccc(C[S@@](=O)c2ccc(C(=O)O)cc2)cc1,-8.959,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC37960336,O=C(O)C(Nc1ccc(Br)cc1)c1ccccc1Br,-6.358,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC65717021,C[C@H](NC(=O)c1ccc(-c2ccco2)[nH]c1=O)c1cccc(Cl)c1,-6.103,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC44201143,O=C(O)/C=C/c1ccsc1Sc1ccc(Cl)cc1,-8.313,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC12146180,CCN(C(=O)c1ccc(C)nc1)c1nc2c(s1)CCc1c-2cnn1C,-8.239,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC61094661,Cc1cc(/C=C/C(=O)O)sc1-c1cc(F)c(F)cc1F,-8.636,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC25572261,C[C@H](Nc1nc2ccccc2o1)c1ccc(Cl)s1,-8.182,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC04556278,Cc1ccc(C)c(CN2C(=O)[C@@](O)(CC(=O)c3ccc(C)o3)c3ccccc32)c1,-10.417,0,0.5337353433835846,10.070796460176991,train,train,train,val,train,val,train,train,train,val
10502827,COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)ccc1Cl,-11.681,1,7.910625620655412,10.070796460176991,train,train,train,train,val,train,train,train,val,train
ZINC02744976,N#Cc1c(NC(=O)C2CCCCC2C(=O)O)sc2c1CCCCC2,-7.28,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC57608344,CCc1ccc(CC[C@@H](C#N)Oc2cccc(CC)c2)cc1,-7.961,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC44323722,Cc1c(N2CCCCC2)ccc(CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)c1Cl,-8.466,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
10663833,Cc1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,-10.19,1,7.910625620655412,10.070796460176991,train,train,train,train,val,train,train,train,val,train
ZINC62959593,O=C(c1ccccc1I)N1CCC2(CCCC2)CC1,-7.584,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC40722976,CC[C@H]1CCCCN1c1ncnc(Sc2ccc(Cl)cc2)c1N,-8.226,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC41466402,Cc1cccc(-c2ccc([C@H](C#N)C3CCCC3)cc2)c1C,-7.392,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC33121582,CCN(CC)S(=O)(=O)c1ccc(NC(=O)N2CCC(C(=O)Nc3ccccc3C)CC2)s1,-5.497,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC66417578,CN(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1cc2ccccc2cc1O,-7.732,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC61448628,O=C(O)C1CCCC[C@H]1c1nnc2ncccn12,-7.633,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC65343352,O=C(O)c1cc(-c2ccc(O)c(Cl)c2)cs1,-8.03,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC20710552,Brc1cccc2c1N[C@H](c1ccccc1OCc1ccccc1)[C@H]1CC=C[C@@H]21,-8.328,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC19764446,CC(C)c1nc2sc3c(c2c(=O)n1C(C)C)C(C(=O)O)CC3,-9.893,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC62874669,Cc1ccc(N2CCC[C@](C)(C(=O)O)C2)c([N+](=O)[O-])c1,-7.253,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,val,train,train,train
ZINC19906898,c1ccc2c(c1)OCC[C@H]2Nc1cccc2ncccc12,-8.229,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC56800495,Cc1cc(Sc2ccccc2)ccc1NC(=O)N1CCC[C@H](O)C1,-6.964,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC40329985,Cc1ncc(N)cc1C(=O)N1C[C@@]2(C)C[C@@H]1CC(C)(C)C2,-7.213,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC05443676,CCC(=O)Oc1ccccc1[C@H]1OC[C@@H]2[C@H](C)[C@H]1C(C)=C[C@@H]2C,-5.996,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC63162039,Cc1cccc(N2CCN(C(=O)Nc3cc(C(F)(F)F)c[nH]c3=O)CC2)c1C,-7.166,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC63155486,O=C(O)C=Cc1ccc(NS(=O)(=O)C[C@@H]2CCCO2)cc1,-7.855,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC35343805,Nc1ccc2nc(Oc3cccc(Cl)c3)ccc2c1,-8.345,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC05690185,CC(C)n1[nH]c(=O)c2c1NC(=O)CS[C@@H]2c1ccc(Br)cc1,-8.388,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC49392305,NC(=O)C1Cc2ccccc2CN1Cc1ccc(Br)s1,-8.237,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,val
ZINC29573564,Cc1ccc2c(c1)CCCN2C(=O)c1csc(-c2ccco2)n1,-2.471,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,val
ZINC06730741,COc1ccccc1CC(=O)Nc1sc2c(c1C(=O)N1CCOCC1)CCCC2,-6.671,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC40261109,C[C@@H]1C[C@@H]1[C@H](O)c1cc(Br)sc1Br,-6.772,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC03563751,C[C@H]1CCCC[C@@]12NC(=O)N(CC(=O)c1ccc(Br)cc1)C2=O,-7.851,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC37149637,N#C[C@H]1CCC[C@H]1Oc1ccc(Cl)cc1Br,-7.336,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC20527105,O=C(O)/C=C/c1ccc(N2CCCCC2)c(F)c1,-8.124,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC48629864,Clc1cc2c(cc1[C@@H](Cl)[C@H]1CCOC1)OCCCO2,-8.158,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC01682776,CCCCCc1ccc2cc(C(=O)O)[nH]c2c1,-7.482,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC42978739,CC(C)C(Sc1nnc(-c2ccccc2F)n1C)C(=O)N1CCC[C@@H](C)C1,-7.773,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC28571550,Clc1cncc(Cl)c1N/N=C/c1ccccc1-c1ccccc1Br,-8.75,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
44290866,CN(C)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1,-10.705,1,7.910625620655412,10.070796460176991,train,train,train,train,val,train,train,train,val,train
ZINC50358808,O=C(O)Cc1csc(-c2cc(Br)c(Br)o2)n1,-7.209,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC03189755,N#Cc1c(-c2ccccc2Cl)noc1CC=Nc1cc(Cl)cc(Cl)c1,-7.003,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC17081573,CC(C)(C)[C@H]1CCc2c(sc(NC(=O)C3C(C(=O)O)[C@@H]4C=C[C@H]3C4)c2C#N)C1,-5.653,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC50711301,CC[C@@H]1CCCN1C(=O)c1nc(NC)ccc1Cl,-7.818,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC39862921,C=CCN1C(=O)/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)S/C1=N\c1cccnc1,-6.71,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC48731525,COC(=O)N1CCN(C(=O)NC[C@H]2CCCO2)CC1,-7.0,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC13255647,O=C(/C=C/c1ccc(C(=O)O)cc1)Nc1ccccc1Oc1ccccc1,-5.799,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
10246625,CS(=O)(=O)c1ccc(C2=C3c4ccccc4CC[C@H]3OC2=O)cc1,-10.155,1,7.910625620655412,10.070796460176991,train,train,train,val,train,train,train,train,val,train
ZINC07991010,C=CCN1CC2=NC(=O)N[C@@H](c3ccc(Br)cc3)C2C1=O,-8.739,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC08728935,Cc1cc2nn(-c3ccc(C(C)C)cc3)nc2c(Br)c1N,-7.291,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
10895294,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2F)cc1,-12.009,1,7.910625620655412,10.070796460176991,train,train,train,train,train,train,train,train,val,train
ZINC58585648,CN(C(=O)CS[C@H]1CCS(=O)(=O)C1)[C@H]1CC[C@H](C)CC1,-7.396,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC63098092,Cc1ccc(S(=O)(=O)N(C)[C@@H](C)CC#N)c(Br)c1,-7.126,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC10215925,COc1cccc2c1O[C@@H](c1ccccn1)N1N=C(c3cc(C)ccc3O)C[C@H]21,-10.412,0,0.5337353433835846,10.070796460176991,train,train,val,train,train,train,val,train,train,train
ZINC32978497,CC1Sc2ccc(C(=O)Nc3nc(CN4CCOCC4)cs3)cc2NC1=O,-5.043,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC04081967,COc1ccc2c(c1OC)C(=O)N1C(C(=O)NCc3ccccc3)C(C)(C)S[C@@H]21,-7.555,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,val,train,train,train
ZINC34990274,O=C(CSc1nc2ccccc2s1)c1cc(Br)sc1Br,-7.495,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC48555305,CN(c1nc2ccccc2o1)[C@@H]1CCc2ccccc21,-7.761,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC32776447,Cn1c(C[C@@H]2CCS(=O)(=O)C2)nnc1SCc1ccccc1Br,-6.459,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC13794679,Cc1ccnc2c1ccn2-c1ccc(C(C)C)cc1Br,-9.335,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC41390995,CCc1ccc([C@H](C#N)Cc2ccccc2Cl)cc1,-7.918,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC62843138,CC1(C(=O)O)CCN(S(=O)(=O)c2ccc(I)cc2)CC1,-6.073,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC43041113,CC[C@H](N)[C@@H](Sc1nc(=O)cc(C)[nH]1)c1ccccc1C,-7.807,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC11737069,Nc1nc(C(F)(F)F)nc2c1CCCC2,-8.189,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC14135336,CN(C)c1nc(N)nc(CN2CCC[C@@H](C(F)(F)F)C2)n1,-7.593,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC54735201,N#CC(C(=O)c1ccc(Br)s1)c1nc2ccccc2o1,-8.772,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC43531401,Cc1ccc(C(=O)O)c(OCc2sccc2Br)c1,-8.119,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,val,train,train,train
ZINC37086971,CC(C)Oc1ccc(N[C@H]2C[C@H](C)CC(C)(C)C2)cc1Cl,-6.39,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC36683413,Cc1cc(Br)c(N2Cc3ccc(N)cc3C2)c(Br)c1,-9.015,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC10061382,Cc1cc2nc(N(Cc3ccccc3)C(=O)Cc3ccc(Cl)s3)sc2cc1C,-6.401,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC02286088,COc1cc2c(C(=O)O)c(C)n(-c3ccc(C)cc3C)c2c2ccccc12,-7.933,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC00853845,CC1=C(C(=O)OC2CCCCC2)[C@H](c2cccnc2)C2C(=O)CCCC2=N1,-7.994,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC67034164,CC(=O)NCc1ccc(C(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)s1,-7.401,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC20693326,CCCCCCOc1ccc2c(c1)[C@H]1C=CC[C@@H]1[C@@H](c1ccc(O)c(OC)c1)N2,-7.58,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC39561667,O=C(COc1ncnc2sc3c(c12)CCCC3)N1CCNC1=O,-8.504,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC49948350,Fc1cc(CN[C@H]2CCc3ccccc3C2)ccc1Cl,-8.502,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC66454631,O=C(c1ccsc1)N1CCCN(c2nc(C(F)F)nc3ccccc23)CC1,-8.288,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,val,train,train
ZINC12623454,O=C1NC(=S)S/C1=C\c1c(OC(F)F)ccc2ccccc12,-8.443,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC52248922,O=C(O)CC1(O)CCCCCCCCCCC1,-7.253,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC33071446,O=C(NC1CC1)C1CCCN(c2nc3cc(Cl)ccc3[nH]2)C1,-8.448,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC20865739,Cc1cccc(-c2nc(CSc3nc4ccncc4[nH]3)c(C)o2)c1,-9.153,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC67517961,C[C@@H]1CC[C@H]2[C@H](CCCN2C(=O)C2(C)CCCC2)C1,-8.159,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC38747563,N#Cc1ccccc1CSc1nc(=O)c2c([nH]1)S[C@@H]1CCCC=C21,-7.124,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC36900576,O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccc(CCCl)cc1,-7.187,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
