ID,smiles,docking_score,flag,split_1,split_2,split_3,split_4,split_5
ZINC62761452,CC[C@@H]1CCC(C(=O)O)[C@H](OC(C)(C)C)C1,-6.623,0,train,train,train,train,train
ZINC41979537,O=C(O)C1(Sc2nc3ccccc3o2)CCCCC1,-8.678,0,train,train,train,train,train
ZINC36664842,CC(C)[C@@H]1CC[C@H](C)C[C@H]1Nc1cccc2ncccc12,-8.108,0,train,train,val,train,train
ZINC05480391,O=C(O)C1CCCCC1C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,-5.898,0,train,train,train,train,val
10091264,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Cl)cc2)cc1,-10.756,1,train,train,train,train,val
11003065,CC(C)c1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,-10.708,1,train,val,train,train,train
ZINC41580781,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccc(N)cc1Cl,-7.189,0,train,val,train,train,train
ZINC37127209,C[C@@H]1C[C@H](Nc2cccc(Cl)c2N(C)C)CC(C)(C)C1,-7.756,0,train,train,train,train,val
154926463,CS(=O)(=O)c1ccc(-c2cc3cc(F)ccc3n2Cc2ccc(Cl)cc2)cc1,-11.074,1,train,train,val,train,train
ZINC41987274,Cc1nnc(S[C@@]2(C(=O)O)CCCCc3ccccc32)s1,-6.802,0,train,train,train,train,val
ZINC50502727,Br[C@@H]1CCCCC[C@@H]1OC[C@@H]1CCCCO1,-6.228,0,train,train,train,train,val
9929308,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,-6.208,1,train,train,train,train,train
10784411,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1,-10.99,1,train,val,train,train,train
ZINC20576415,CC[C@H]1CCCC[C@@H]1Oc1ccc(/C=C/C(=O)O)cc1F,-7.116,0,train,train,train,train,train
ZINC48571464,C[C@@H](CN1CCCC1=O)Nc1ncnc2c1cnn2C,-8.258,0,train,train,train,val,train
ZINC51331616,Cc1ccnc(S[C@@H]2C[C@@H](C(C)(C)C)CC[C@@H]2C#N)n1,-7.617,0,train,train,train,train,train
44291232,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,-10.386,1,train,val,train,train,train
CHEMBL8998,O=C1c2ccccc2C(=O)N1CCn1ccc(=O)[nH]c1=O,-6.385,1,train,val,train,train,train
145950583,CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1,-8.951,1,train,train,train,val,train
ZINC55189943,C[C@H]1CC(C)(C)C[C@@](O)(c2cc(F)cc(F)c2)C1,-8.002,0,train,val,train,train,train
10646043,Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc2c1OCO2,-11.842,1,train,train,train,train,val
ZINC37833357,CC1(C)C[C@H]2C[C@](C)(CN2C(=O)c2ccc(CCl)cc2)C1,-8.317,0,train,train,train,train,val
ZINC39507731,CCON1C[C@@H](F)C[C@@]12CC[C@H](OC)C2,-7.103,0,train,train,train,train,train
ZINC50502763,C[C@@H]1CCCC[C@H]1O[C@@H]1CCCC[C@@H]1Br,-6.968,0,train,train,train,train,train
ZINC49716268,O=C(CC1(C(=O)O)CCCCC1)N1C[C@H]2CC[C@@H]1C2,-7.591,0,train,train,train,train,val
ZINC63227812,Cc1nccn1-c1ccc(CNC(=O)C(=O)Nc2ccc3c(c2)CCC3)cc1F,-7.387,0,train,train,train,train,val
44393845,COc1ccc(Oc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,-9.355,1,train,train,train,val,train
ZINC37151702,CC[C@H]1CC[C@@H](C#N)[C@H](Oc2ccc3c(c2)CCC3)C1,-7.43,0,train,val,train,train,train
155557877,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2ccccc2)cc1,-9.853,1,train,train,train,val,train
ZINC08795667,CCOc1ccc([C@H]2c3cccn3CCN2C(=S)Nc2ccc(C(F)(F)F)cc2)cc1,-6.703,0,train,train,train,val,train
ZINC53106367,C[C@H]1CCC[C@@](CO)(NC(=O)/C=C/c2ccc(Cl)s2)C1,-4.659,0,train,train,train,train,train
ZINC37156522,CC(C)(C)c1ccc(S[C@@H]2CCC[C@H]2C#N)cc1,-8.107,0,train,val,train,train,train
11797837,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,-10.233,1,train,train,train,val,train
ZINC39511168,CO[C@H]1CC[C@@]2(C1)[C@H](F)CCCN2I,-6.381,0,train,train,train,train,val
ZINC36171018,CC(C)N1CCN([C@H]2CCC[C@@H]2C#N)CC1,-7.199,0,train,val,train,train,train
44395168,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(C)cc3)nn2n1,-10.456,1,train,val,train,train,train
ZINC38805630,CC(C)=c1nc2c(c(=O)[nH]1)=C1CC[C@@H](C)C[C@@H]1S2,-8.15,0,train,train,train,train,train
9863475,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccccc2)cc1,-10.279,1,train,train,val,train,train
10644759,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,-11.319,1,train,train,train,train,val
ZINC42462091,CC[C@@H]1CC[C@@H](C#N)[C@H](N2CCOCC2(C)C)C1,-7.179,0,train,val,train,train,train
82201518,CC(=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,-7.333,1,train,train,train,train,val
9950669,CC1(C)OC(=O)C(Oc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.293,1,train,val,train,train,train
ZINC00519659,COc1cccc2c1N[C@@H]1C[C@@H](C)CC[C@H]1C2(C)C,-7.676,0,train,train,train,val,train
171350327,Cc1[nH]n(-c2ccc(S(N)(=O)=O)cc2)c(=O)c1N=Nc1ccc(C(=O)O)cc1,-8.768,1,train,train,val,train,train
25261944,CCCn1cc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(CO)cc2)c1O,-11.545,1,train,val,train,train,train
9949984,CCc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)coc2=O)cc1,-10.565,1,train,train,train,train,val
10292387,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3Cl)CCC2)cc1,-8.985,1,train,train,train,train,train
ZINC48671128,O=S(=O)(NC1CCC2(CC1)OCCO2)N1CCCCC1,-7.714,0,train,train,train,train,val
ZINC37366830,CC[C@H]1CC[C@](NC(=O)c2cc(Cl)c(Cl)[nH]2)(C(=O)O)CC1,-6.646,0,train,train,train,train,train
9822332,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,-10.954,1,train,val,train,train,train
9861888,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)cc2)o1,-9.727,1,train,train,val,train,train
ZINC37057691,CCOc1ccc(N[C@H]2C[C@H](C)CC(C)(C)C2)cc1OC,-7.748,0,train,train,train,val,train
ZINC41980227,Cc1csc(S[C@@]2(C(=O)O)CCSc3ccccc32)n1,-7.164,0,train,train,train,train,val
10504537,Cc1c(COc2ccc(Cl)cc2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-8.206,1,val,train,train,train,val
ZINC39506388,O=S(=O)(Oc1ccccc1)[C@H]1CN(Cl)[C@@]2(CC[C@H](I)C2)C1,-6.844,0,val,train,train,train,val
ZINC37154085,CC(C)(C)[C@H]1CC[C@H](C#N)[C@H](Sc2ccccc2)C1,-8.186,0,val,train,train,train,train
ZINC08234466,O=C(Nc1cc(Cl)c(Cl)cc1Cl)C1CC(=O)N(C2CCCC2)C1,-5.565,0,val,train,train,val,train
ZINC39509666,CON1CCC[C@H](Cl)[C@@]12CC[C@H](Cc1ccccc1)C2,-7.521,0,val,train,train,val,train
ZINC49640770,O=S(=O)(C[C@H]1CCCN1)Nc1cc(Cl)c(Cl)cc1Cl,-7.96,0,val,train,train,train,val
ZINC39505851,CC(C)S(=O)(=O)[C@@H]1CN(F)[C@]2(CC[C@H](I)C2)C1,-6.538,0,val,train,train,train,val
ZINC62760205,CCC[C@H]1CCC(C(=O)O)[C@H](Oc2cccc(F)c2)C1,-7.397,0,val,train,train,val,train
ZINC54631391,CC(C)[C@@H]1CC[C@H](O)[C@@H](C)C1,-7.322,0,val,train,val,train,train
ZINC62755168,C[C@H]1CCCC[C@H]1N(C)[C@@H]1CCCCCC1C(=O)O,-8.167,0,val,val,train,train,train
44371399,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3cccc(F)c3)n2n1,-10.386,1,val,train,val,train,train
122393225,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)c3cccc4ccn2c43)cc1,-11.965,1,val,train,train,train,train
ZINC39526125,CC(C)S(=O)(=O)[C@@H]1CCC[C@]2(CCC[C@H](Cl)N2I)C1,-5.747,0,val,train,train,train,train
44456715,CS(=O)(=O)c1ccc(-c2nc(NCc3ccncc3)cc(C(F)(F)F)n2)cc1,-10.413,1,val,train,val,train,train
10269858,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,-10.562,1,val,val,train,train,train
ZINC53109127,C[C@H]1CCC[C@@](CO)(NS(=O)(=O)c2cc(Br)sc2Br)C1,-5.599,0,val,train,val,train,train
ZINC35651929,c1cc2c(cc1NC1CCSCC1)CCC2,-7.889,0,val,train,val,train,train
X115,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,-11.054,1,val,train,train,train,train
ZINC37155841,Cc1ccc(C)c(S[C@H]2C[C@H](C)CC[C@@H]2C#N)c1,-8.285,0,val,val,train,train,train
164610064,CCCCOc1nc(OCC2COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,-7.54,1,val,train,train,train,train
ZINC54824709,N#C[C@H]1CCCCC[C@H]1Nc1cccc(I)c1,-7.86,0,val,train,train,train,train
ZINC06183821,COC(=O)O[C@H]1C=C(C)C2=C(C(C)CC2=O)[C@H]2OC(=O)C(C)[C@H]12,-7.63,0,val,val,train,train,train
ZINC35255206,CC(C)(C)[C@@H]1CCCC[C@@H]1NCc1ccc(F)c(Br)c1,-6.751,0,val,train,val,train,train
ZINC37146527,Cc1ccc2c(c1)CCCN2[C@@H]1CCC[C@@H]1C#N,-8.817,0,val,val,train,train,train
9800270,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,-11.581,1,val,train,train,train,train
10113620,COc1c(Cl)cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-10.847,1,val,train,train,train,train
ZINC39505868,CC(C)S(=O)(=O)[C@@H]1CC[C@]2(C1)C[C@H](S(=O)(=O)C(C)C)CN2F,-5.35,0,val,train,val,train,train
ZINC50586637,Cc1nn([C@H]2CCC[C@@H]2C#N)c(C)c1Cl,-7.91,0,val,train,train,val,train
ZINC00042424,COc1ccc([C@@H]2[C@H]3CCC=C3C(C#N)C(=N)C2(C#N)C#N)cc1,-8.962,0,val,train,train,train,val
10665362,CS(=O)(=O)c1ccc(C2=C(c3cncc(Cl)c3)C(=O)CC2)cc1,-10.27,1,val,train,train,val,train
11793632,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,-10.198,1,val,train,train,train,train
44364684,CCOc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,-8.672,1,val,val,train,train,train
CHEMBL134342,O=C(O)CCCC[C@@H]1CCSS1,-5.996,1,val,train,train,val,train
ZINC62764378,CCS[C@@H]1C[C@H](CC)CCC1C(=O)O,-6.805,0,val,train,train,val,train
ZINC37132184,Oc1ccc(N[C@H]2C[C@H](c3ccc(Br)cc3)C2)cc1,-7.826,0,val,val,train,train,train
10692230,COc1c(Cl)cc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,-9.663,1,val,train,train,train,train
ZINC39487225,CC[C@]1(C)CN(F)C(=O)N1CC1(C2CCCCC2)CCN(Br)CC1,-7.609,0,val,train,val,train,train
ZINC53108416,C[C@H]1CCC[C@](CO)(NS(=O)(=O)c2ccccc2Br)C1,-6.752,0,val,train,val,train,train
ZINC36814238,N#C[C@H]1CCC[C@@H]1Oc1cc(Cl)cc(Cl)c1,-7.631,0,val,val,train,train,train
X111,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,-10.79,1,val,train,train,val,train
10760960,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CC3(CC3)C2)cc1,-11.363,1,val,train,train,train,train
ZINC37149640,N#C[C@H]1CCC[C@@H]1Oc1ccc(Cl)cc1Br,-7.098,0,val,train,train,train,train
ZINC41987854,CC(C)SC1(C(=O)O)CCCC1,-6.297,0,val,train,train,train,val
ZINC20561844,Cc1cc(N[C@H]2C[C@H](C)CC(C)(C)C2)ccc1Br,-6.635,0,val,val,train,train,train
10926603,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,-10.965,1,val,train,val,train,train
CHEMBL70411,Cc1c(C)c2c(c(C(CCCCCC(=O)O)c3ccc(F)cc3)c1O)CCC2=O,-8.7,1,val,train,val,train,train
44371457,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,-9.764,1,val,val,train,train,train
ZINC62995904,N#C[C@H]1CCC[C@H]1Nc1ccc(N2CCCCC2)cc1,-7.33,0,val,val,train,train,train
CHEMBL46171,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OCc2ccc(Cl)cc2)cc1,-9.352,1,val,val,train,train,train
ZINC62787747,C[C@H]1CCCC[C@@H]1Oc1cc(Cl)ccc1C(=O)O,-7.501,0,val,train,train,train,val
ZINC35172080,O=C(CCC1CCCC1)N1CCCn2cccc2[C@H]1c1ccc(Cl)c(Cl)c1,-7.586,0,val,val,train,train,train
12965791,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,-10.531,1,val,train,train,train,val
ZINC41925625,C[C@@H]1CCCC[C@H]1OC1(C(=O)O)CCCC1,-7.35,0,val,val,train,train,train
44456840,CCSc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.677,1,val,train,train,train,train
X099,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,-10.831,1,val,train,train,train,train
ZINC37101513,CC[C@H]1CC[C@H](Nc2ccc(Cl)c3ncccc23)CC1,-7.973,0,val,train,train,train,train
ZINC37149517,CCC[C@@H]1CC[C@H](C#N)[C@H](Oc2ccccc2C(C)C)C1,-7.068,0,val,train,train,train,val
10426884,CS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1,-10.383,1,val,train,train,train,val
ZINC39525035,CO[C@H]1CCC[C@@]2(CCC[C@H](SC)C2)N1Br,-7.065,0,val,train,train,val,train
21859786,CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(F)cc2)cc1,-9.702,1,val,train,train,train,train
ZINC37085860,C[C@H]1CCC[C@H](Nc2ccc(SC3CCCC3)cc2)C1,-7.374,0,val,val,train,train,train
ZINC37155561,Cc1cc(=O)[nH]c(S[C@@H]2C[C@H](C)CC[C@@H]2C#N)n1,-8.14,0,val,train,train,train,val
10221859,Cc1ccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)c(F)c1,-10.041,1,val,train,train,train,val
ZINC62760016,C[C@@H]1CCC(C(=O)O)[C@H](Oc2ccccc2)C1,-6.18,0,val,train,train,val,train
44394245,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,-11.553,1,val,train,train,train,val
ZINC41957184,O=C(O)[C@]1(Oc2cccc(I)c2)CCc2ccccc21,-6.501,0,val,train,train,val,train
21948438,CC1(C)OC(=O)C(Oc2ncccc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,-7.99,1,val,train,train,val,train
ZINC41923251,CCO[C@@]1(C(=O)O)C[C@@H](C)CC[C@@H]1C(C)C,-5.935,0,val,train,train,train,val
ZINC41462418,COCc1nc(C)c(CC(=O)N2CCC3(CC2)OCCO3)s1,-7.659,0,val,train,val,train,train
10108931,CC1(C)OC(=O)C(Cc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-9.98,1,val,train,train,train,val
10317408,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1C,-11.754,1,val,train,train,train,val
ZINC57504846,CC(C)Oc1ccc(N[C@@H]2C[C@H]3C[C@@H]2[C@H]2CCC[C@H]32)cc1,-7.835,0,val,train,val,train,train
10131479,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1,-10.316,1,val,train,val,train,train
ZINC20157996,C/C(=N\NC(=O)C1CCC(C(C)(C)C)CC1)[C@H]1C[C@H]2CC[C@@H]1C2,-6.547,0,val,train,train,val,train
10157624,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-10.784,1,val,train,train,train,train
44286434,Cc1cnc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)s1,-5.31,1,val,val,train,train,train
ZINC65460368,CN(C)[C@@H]1CC(C(=O)O)N(C(=O)C2=CC3=C4CCCCC4=N[C@H]3C=C2)C1,-8.34,0,val,train,train,train,train
10407720,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1,-11.21,1,val,val,train,train,train
10783884,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)ccn3)C(=O)CC2)cc1,-10.245,1,val,train,train,train,train
10339727,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC(CF)(CF)C2)cc1,-11.253,1,val,train,train,train,train
10155221,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCC3)C2)cc1,-11.641,1,val,train,train,train,train
ZINC32537115,CC(C)N1CCC(N2CCC[C@@H](C#N)C2)CC1,-7.611,0,val,train,train,train,val
10199429,CC1(C)OC(=O)C(Sc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.377,1,val,train,train,val,train
23497471,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(N)n2)cc1,-8.361,1,val,train,train,val,train
ZINC49243275,Cc1ncc(CN(C)C(=O)N[C@@H]2CCC[C@H](C)C2)s1,-7.12,0,val,train,train,train,train
10644309,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-11.732,1,val,val,train,train,train
45267715,CS(=O)(=O)c1ccc(-c2cc(OCC(F)(F)F)nc(NC3CCCCC3)n2)cc1,-10.196,1,val,train,val,train,train
10108987,CC1(C)OC(=O)C(=Nc2ccccc2)C1c1ccc(S(C)(=O)=O)cc1,-10.043,1,val,val,train,train,train
5473050,COc1cc(O)cc(C=Cc2ccc(O)cc2)c1,-4.938,1,val,val,train,train,train
136029176,Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1c(=O)[nH]c1ccc([N+](=O)[O-])cc12,-10.571,1,val,train,train,val,train
ZINC39110916,CC(C)(C)[C@H]1CC[C@@]2(CC1)O[C@@]2(C)C(=O)O,-7.063,0,val,train,train,train,train
ZINC48913793,Cc1[nH]nc(C(=O)NC[C@H]2Cc3ccccc3O2)c1Br,-7.734,0,val,train,train,train,val
ZINC21502139,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OCc1ccc(C#N)cc1F,-7.42,0,val,train,train,val,train
44291336,Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1,-10.281,1,val,val,train,train,train
ZINC41988809,CS[C@@]1(C(=O)O)C[C@H](C)CC[C@@H]1C(C)C,-6.601,0,val,train,train,val,train
72792469,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,-7.078,1,val,val,train,train,train
155560713,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(Cl)cc2)cc1,-5.964,1,val,train,train,train,train
ZINC40286885,CCc1nnc(N[C@]2(C(F)(F)F)C(=O)[N-][C+](C)[C@H]2C#N)s1,-7.771,0,val,val,train,train,train
ZINC42007655,Cc1ccc(S[C@@]2(C(=O)O)C[C@H](C)CC(C)(C)C2)c(N)c1,-7.887,0,val,train,val,train,train
ZINC37153717,CCc1cc(O[C@H]2C[C@H](CC)CC[C@@H]2C#N)ccc1Cl,-7.558,0,val,train,train,val,train
44370744,Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,-10.488,1,val,val,train,train,train
11404334,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1,-10.355,1,val,train,train,train,val
44286327,CSc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,-5.538,1,val,train,train,val,train
9902810,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1F,-10.257,1,val,train,train,train,val
ZINC67004199,C[C@H]1CC[C@H](N2CC(C(=O)O[C@@H]3CCCC[C@@H]3C#N)CC2=O)CC1,-8.994,0,val,train,train,train,train
4495,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,-7.795,1,val,train,train,train,val
11035516,CS(=O)(=O)c1ccc(-c2cnc(Cl)n2-c2ccc(F)cc2)cc1,-10.425,1,val,train,val,train,train
10830272,CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)CC2)cc1,-10.953,1,val,train,train,val,train
21472741,C[C@]1(O)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,-10.658,1,val,train,train,train,val
9880758,NS(=O)(=O)c1ccc(-n2ncc(Cl)c2-c2ccccc2)cc1,-10.243,1,val,train,train,train,train
ZINC40573146,CC[C@H]1CC[C@](NC(=O)N[C@@H](C)CC(C)C)(C(=O)O)CC1,-5.038,0,val,train,train,train,val
127030238,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2C(F)(F)F)c1,-5.719,1,val,train,train,train,val
76328515,O=S(=O)(Nc1ccncc1Nc1ccc(F)cc1)C(F)(F)F,-7.033,1,val,train,train,train,train
ZINC41981479,CC(C)(C)S[C@]1(C(=O)O)CCc2ccccc2C1,-7.352,0,val,val,train,train,train
ZINC39523705,CS[C@H]1CCC[C@]2(CCC[C@H](S(=O)(=O)C(C)C)C2)N1F,-7.304,0,val,train,train,val,train
CHEMBL45583,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OCC2(O)CCCC2)cc1,-9.994,1,val,train,train,train,val
CHEMBL71685,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,-7.245,1,val,train,val,train,train
154926442,CS(=O)(=O)c1ccc(-c2cc3ccccc3n2Cc2ccc(Cl)cc2)cc1,-10.647,1,val,train,train,val,train
ZINC06358117,CC[C@@H]1CCc2c(sc3c2C(=O)N[C@H](c2ccccc2OC)N3)C1,-8.483,0,val,val,train,train,train
CHEMBL432463,CSc1ccc(C(=O)c2cc(F)cc(CC(=O)O)c2N)cc1,-8.322,1,val,val,train,train,train
10549466,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1,-12.244,1,val,train,train,train,val
ZINC35116036,COC(=O)C1CS[C@@H](c2ccccc2Cl)N1C(=O)/C=C/c1ccccc1,-8.881,0,val,train,val,train,train
9928340,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)cc2)cc1,-9.722,1,val,train,val,train,train
10156660,Cc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,-11.516,1,val,train,val,train,train
155524017,C#CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,-6.524,1,val,train,val,train,train
ZINC35870122,CCNC(=O)C1Cc2ccccc2N2CCN(c3ccccc3OC)C[C@H]12,-8.048,0,val,train,train,train,train
21948499,CC1(C)OC(=O)C(Oc2ncccn2)=C1c1ccc(S(C)(=O)=O)cc1,-7.711,1,val,val,train,train,train
15337398,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,-10.79,1,val,train,train,train,train
ZINC39508401,O=S(=O)(Oc1ccccc1)N1C[C@H](F)C[C@@]12CC[C@H](Br)C2,-8.069,0,val,train,val,train,train
15340372,COC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,-11.406,1,val,train,train,train,val
18969768,CC1(C)C(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)[C@@H]1O,-10.042,1,val,train,val,train,train
ZINC20476298,CC(C)(C)[C@H]1CCCC[C@@H]1Nc1c(F)cccc1F,-7.748,0,val,train,train,val,train
10761664,CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)OCO3)cc1,-11.389,1,val,val,train,train,train
156587566,CCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,-7.632,1,val,train,val,train,train
5100138,Cc1c(C(=O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-11.781,1,val,train,train,val,train
10761459,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1,-10.644,1,val,train,train,train,val
CHEMBL550737,Cc1cccc(Oc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)c1,-10.12,1,val,train,val,train,train
ZINC36379749,CCC[C@H]1OCCCC1C(=O)O,-6.437,0,val,train,val,train,train
ZINC03953828,CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)/C=C/c1ccccc1)C2,-6.779,0,val,train,train,val,train
ZINC54285067,O=C(NCc1ccc(N2CCOCC2)cc1)c1cc(=O)[nH]c2ccccc12,-3.917,0,val,val,train,train,train
ZINC39520337,CC(C)S(=O)(=O)[C@@H]1CC[C@@]2(C1)[C@H](Cl)CCCN2Cl,-6.328,0,val,train,train,val,train
ZINC44188135,CCc1c(C)nn([C@@H]2C[C@@H](C(C)(C)C)CC[C@@H]2O)c1C,-8.685,0,val,train,train,train,train
71583444,CCS(=O)(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,-10.531,1,val,train,train,val,train
10895294,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2F)cc1,-12.009,1,val,val,train,train,train
ZINC62760357,CC(C)c1ccccc1O[C@H]1CCCC1C(=O)O,-7.762,0,val,train,train,train,val
44394196,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1F,-12.228,1,val,train,train,train,val
ZINC61590565,COC(=O)[C@]1(Nc2ccccc2Br)CCCSC1,-6.958,0,val,train,train,train,train
ZINC35721471,C[C@@H]1[C@H](C)CCC[C@@H]1NC(=O)CC1(C(=O)O)CCCCC1,-7.817,0,val,train,train,train,val
ZINC37156560,N#C[C@H]1CCCCC[C@@H]1Sc1ccc(F)c(F)c1,-8.398,0,val,train,val,train,train
3394,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-7.739,1,val,train,val,train,train
