ID,smiles,docking_score,split_random,flag,weight_actives,split_scaffold,weight_lowscores
ZINC59170963,NC(=S)c1cc2cc([N+](=O)[O-])ccc2o/c1=N\c1cc(Cl)ccc1Cl,-8.011,train,0,0.5590832952641998,train,0.539529757531227
ZINC05271817,CSc1ccc(C(=O)NNc2nc3c(F)cc(F)cc3s2)cc1,-7.79,train,0,0.5590832952641998,train,0.539529757531227
ZINC50701377,CC[C@@H](C)N(CC)C(=O)c1cc2ccccc2c(N)n1,-7.131,train,0,0.5590832952641998,train,0.539529757531227
ZINC05642627,CCC(CC)n1nc(O)c2c1NC(=O)CS[C@H]2c1ccc2c(c1)OCO2,-7.31,train,0,0.5590832952641998,train,0.539529757531227
ZINC65205397,COCCCNC(=O)NNC(=O)c1c(Br)c2ccccc2n1C,-7.585,train,0,0.5590832952641998,train,0.539529757531227
ZINC09281351,CC(C)c1[nH]nc2c1[C@@]1(C(=O)N(Cc3ccc(Cl)cc3)c3ccccc31)C(C#N)=C(N)O2,-4.417,train,0,0.5590832952641998,train,0.539529757531227
ZINC18201182,O=c1[nH]c2c(c(=O)[nH]1)[C@H](c1ccco1)C1=C(O)c3ccccc3C1=N2,-7.375,train,0,0.5590832952641998,train,0.539529757531227
ZINC06281550,Cc1ccc2[nH]c(=O)c([C@H](c3nnnn3C(C)(C)C)N3CCN(c4ccccc4F)CC3)cc2c1,-6.324,train,0,0.5590832952641998,train,0.539529757531227
ZINC64416994,CC1=C(CCC(=O)NCCC2=c3ccccc3=NC2)[C@H](O)n2ncnc2N1,-6.639,train,0,0.5590832952641998,val,0.539529757531227
ZINC21009297,Nc1cc(F)ccc1S(=O)(=O)Nc1cc(Cl)c(Cl)cc1Cl,-5.877,train,0,0.5590832952641998,train,0.539529757531227
ZINC67561922,CC1=C(C(=O)NCc2cn3nc(C)sc3n2)[C@H](c2[nH]cnc2C)NC(=O)N1,-7.51,train,0,0.5590832952641998,train,0.539529757531227
ZINC40485070,Cc1ccc2c(c1)S[C@@H](C(=O)Nc1ccnn1C(C)C)C2,-6.782,train,0,0.5590832952641998,train,0.539529757531227
ZINC46752933,Cc1ccc(SCC(=O)NNC(=O)NCCCC[N@@]2CCC[C@@H](C)C2)cc1,-6.853,train,0,0.5590832952641998,train,0.539529757531227
ZINC58301938,CCCC1(CCC)NC(=O)N(CC(=O)Nc2ccc([N@@](CC)C(C)C)cc2)C1=O,-5.846,train,0,0.5590832952641998,val,0.539529757531227
ZINC19847868,N/C(=N\O)c1ccnc(Sc2nc3ccccc3o2)c1,-8.321,train,0,0.5590832952641998,train,0.539529757531227
ZINC17735744,Cc1ccc(NC(=O)NC(=O)Cn2cnc3cc(Cl)ccc3c2=O)cc1C,-5.93,train,0,0.5590832952641998,train,0.539529757531227
ZINC57925731,CC[C@@H]1CNc2cc(F)c(F)cc2N1Cc1ccc(OC)cc1,-6.875,train,0,0.5590832952641998,train,0.539529757531227
44440161,CCNC(=O)N1CCC(Nc2ncc(C#N)c(-c3c[nH]c4cc(F)ccc34)n2)CC1,-8.055,train,1,4.731314432989691,train,0.539529757531227
ZINC67382412,COc1ccccc1[C@@H](CNC(=O)NNC(=O)c1sccc1C)N(C)C,-6.109,train,0,0.5590832952641998,val,0.539529757531227
ZINC44785113,C[C@H](NC(=O)C1(/C(N)=N/O)CCCC1)[C@H]1CCCO1,-6.364,train,0,0.5590832952641998,train,0.539529757531227
ZINC09218988,CCOC(=O)C1=C(COC(=O)[C@@H]2CC(=O)N(C3CCCC3)C2)NC(=O)N[C@@H]1c1ccc(Cl)cc1,-7.089,train,0,0.5590832952641998,train,0.539529757531227
ZINC08791013,Cc1cc(Cl)cc2c1NC(=O)[C@]21N[C@@H](Cc2ccc(O)cc2)[C@H]2C(=O)N(CCc3ccccc3)C(=O)[C@H]21,-8.1,train,0,0.5590832952641998,train,0.539529757531227
ZINC07876279,C[C@H]1CCc2nc3ccccc3c(C(=O)O[C@@H](C)C(=O)NC(=O)NC(C)(C)C)c2C1,-8.203,train,0,0.5590832952641998,train,0.539529757531227
ZINC41088175,C[C@@H]1CCC[C@@H](OC(=O)c2cc3cc(N)ccc3o2)C1,-6.85,train,0,0.5590832952641998,train,0.539529757531227
ZINC41114072,C[C@@](O)(CNC(=O)c1cc(-c2ccccc2)on1)c1ccc(Cl)cc1,-6.221,train,0,0.5590832952641998,train,0.539529757531227
ZINC60340131,C[C@H]1CCc2c(sc3nc(SCCCC(=O)NC(N)=O)n(-c4ccccc4)c(=O)c23)C1,-7.885,train,0,0.5590832952641998,train,0.539529757531227
ZINC32603043,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cc2ccccc2oc1=O)C(N)=O,-6.624,train,0,0.5590832952641998,val,0.539529757531227
23645577,CCN(CC)c1cc(Nc2ccc(S(N)(=O)=O)cc2)n2ncnc2n1,-8.281,train,1,4.731314432989691,train,0.539529757531227
ZINC04590530,CCCCc1ccc(C2=N/C(=C\Nc3ccc(C)cc3C)C(=O)O2)cc1,-6.605,train,0,0.5590832952641998,train,0.539529757531227
ZINC04855165,CC(=O)N[C@H]1[C@H](OCc2ccccc2Cl)O[C@@H](CO)[C@@H](O)[C@@H]1O,-7.816,train,0,0.5590832952641998,train,0.539529757531227
46223565,NC(=O)c1nn(C2CCCCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,-10.532,train,1,4.731314432989691,train,6.824349442379182
ZINC36121624,CCOC(=O)C1=C(C[N@]2CCCC[C@@H]2c2ccccc2)NC(=O)N[C@H]1c1ccc(OC)c(COC)c1,-5.467,train,0,0.5590832952641998,train,0.539529757531227
ZINC41117040,O=[N+]([O-])c1ccc(NCc2cccc(O)c2O)c(Cl)c1,-7.087,train,0,0.5590832952641998,train,0.539529757531227
ZINC28349873,Cc1ccc(C)c(NC(=S)NNC(=O)Cc2noc3ccccc23)c1,-6.91,train,0,0.5590832952641998,train,0.539529757531227
ZINC63818271,COc1ccc([C@@H]2CC(=O)N[C@@H]3[C@H]2[C@@H](C)NN3c2ccc(=O)[nH]n2)cc1CO,-8.802,train,0,0.5590832952641998,train,0.539529757531227
ZINC37139937,Cc1ccc([C@@H](C)Nc2ccc(Br)cc2[N+](=O)[O-])c(O)c1,-6.449,train,0,0.5590832952641998,train,0.539529757531227
ZINC48452941,O=C(NCc1nnc2n1CCC2)Nc1ccc(F)cc1Br,-7.181,train,0,0.5590832952641998,train,0.539529757531227
5330318,COc1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2c1C1CCCC1,-9.65,train,1,4.731314432989691,train,6.824349442379182
ZINC05887115,COc1cccc([C@H]2/C(=C(/O)c3ccc(C)o3)C(=O)C(=O)N2CCN(C)C)c1OC,-7.279,train,0,0.5590832952641998,train,0.539529757531227
ZINC67372890,NS(=O)(=O)c1ccc(NC[C@H](O)c2ccc3ccccc3c2)c([N+](=O)[O-])c1,-8.849,train,0,0.5590832952641998,train,0.539529757531227
ZINC62497889,CC(C)[N@]1C[C@H](Cc2cccc(F)c2)Oc2ccc(O)cc21,-7.585,train,0,0.5590832952641998,train,0.539529757531227
ZINC04676823,COc1ccccc1NC(=O)c1cc2ccccc2o/c1=N\c1ccc(C)cc1,-7.822,train,0,0.5590832952641998,train,0.539529757531227
ZINC19596852,Cc1cc(Br)c(N2C(=O)NC(=O)/C(=C/NC(CO)(CO)CO)C2=O)cc1C,-6.374,train,0,0.5590832952641998,train,0.539529757531227
ZINC49323062,CC(C)NC(=O)NC(=O)CN1CCc2cc(Br)ccc21,-5.797,train,0,0.5590832952641998,train,0.539529757531227
ZINC20558681,Cc1ccccc1CN1c2ccccc2C2=C([C@H](c3ccc(F)cc3)C(C#N)=C(N)O2)S1(=O)=O,-6.229,train,0,0.5590832952641998,train,0.539529757531227
ZINC39918788,CCOC(=O)C1=C(N)OC2=CC(C)=NC(=O)[C@@H]2[C@@]12C(=O)N(Cc1ccccc1)c1ccccc12,-4.241,train,0,0.5590832952641998,train,0.539529757531227
ZINC39012290,CCC(C)(C)[C@@H]1CCc2n[nH]c(C(=O)N/N=C/C3=c4ccccc4=NC3)c2C1,-9.183,train,0,0.5590832952641998,train,6.824349442379182
ZINC63187732,Cc1cc(C)c(CNC(=O)CNC(=O)c2ccc(C)c([N+](=O)[O-])c2)c(=O)[nH]1,-6.132,train,0,0.5590832952641998,train,0.539529757531227
ZINC44924786,C[C@H](NCc1cc(Cl)c2c(c1)OCCCO2)c1nnn[nH]1,-7.345,train,0,0.5590832952641998,train,0.539529757531227
ZINC00715686,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)[C@@H]1c1ccc(OC(F)F)cc1,-5.877,train,0,0.5590832952641998,train,0.539529757531227
ZINC51036220,NC[C@H](Sc1ncnc2[nH]cnc12)c1ccccc1Br,-7.738,train,0,0.5590832952641998,train,0.539529757531227
ZINC17663666,CCC(CC)n1c(COc2ccccc2Cl)nnc1SCc1nc(N)nc(N)n1,-6.275,train,0,0.5590832952641998,train,0.539529757531227
ZINC09975258,C/C(Cc1ccccc1)=N\Nc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-8.043,train,0,0.5590832952641998,train,0.539529757531227
ZINC06490755,COc1ccc2c(c1)O[C@H](n1nnc3ccccc31)[C@@H]2CO,-6.708,train,0,0.5590832952641998,train,0.539529757531227
ZINC38789343,CCOc1ccc2c(c1)=NC(=O)[C@@H](CNc1ccc(C)cc1C)C=2,-7.228,train,0,0.5590832952641998,train,0.539529757531227
ZINC02251950,Cc1cc2c(c(=O)n1Cc1ccco1)[C@H](c1ccc(Br)cc1)C(C#N)=C(N)O2,-5.022,train,0,0.5590832952641998,train,0.539529757531227
ZINC08846153,COc1cc([C@@H]2C(C#N)=C(N)Oc3cc(N)ccc32)ccc1OCc1ccccc1,-7.313,train,0,0.5590832952641998,train,0.539529757531227
ZINC08809505,N#C/C(=C/c1cc([N+](=O)[O-])ccc1OCc1ccc(Cl)cc1Cl)c1nc2ccccc2[nH]1,-7.279,train,0,0.5590832952641998,train,0.539529757531227
ZINC37144347,NC(=O)[C@@H]1CCC[N@@]1C[C@H](O)c1ccc(C(N)=S)cc1,-8.635,train,0,0.5590832952641998,train,0.539529757531227
ZINC66739298,CCN1C(=O)C2(CCCCC2)N[C@H]1c1csc(C2CC2)n1,-6.307,train,0,0.5590832952641998,val,0.539529757531227
ZINC40350319,Cc1ccc(O)c(C(=O)N[C@@H](C)C#N)c1,-7.946,train,0,0.5590832952641998,train,0.539529757531227
ZINC03670368,COc1ccc(N2C(=O)Nc3ccccc3[C@]2(O)C(=O)NCC[N@](C)Cc2ccccc2)c(OC)c1,-7.194,train,0,0.5590832952641998,train,0.539529757531227
ZINC36573890,CCCC(=O)N(CCC)[C@@H](C(=O)NC1CCCCC1)c1c(O)cc(O)cc1O,-5.596,train,0,0.5590832952641998,train,0.539529757531227
ZINC37542811,NC(=O)CN(C1CCNCC1)S(=O)(=O)c1ccccc1Br,-5.902,train,0,0.5590832952641998,train,0.539529757531227
ZINC63399333,N#CCSc1ccccc1NC(=O)CS[C@@H]1NN=C(C2=c3ccccc3=NC2)N1C1CC1,-8.68,train,0,0.5590832952641998,val,0.539529757531227
ZINC64579678,CCNC(=O)c1ccc(CNC(=O)C(=O)Nc2ccc3c(c2)CCCN3C)cc1,-6.884,train,0,0.5590832952641998,val,0.539529757531227
ZINC66142096,Cc1cc([C@H]2CCCN2C(=O)NCCCCc2nc(C)cs2)on1,-5.626,train,0,0.5590832952641998,train,0.539529757531227
ZINC04936314,CC(C)C[C@H](NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)C(=O)NCc1ccco1,-7.1,train,0,0.5590832952641998,train,0.539529757531227
ZINC67028437,CC1=C(C(=O)Nc2ccccc2C)[C@H](c2csnn2)NC(=S)N1,-6.995,train,0,0.5590832952641998,train,0.539529757531227
ZINC14332901,Cc1nc(N2CCOCC2)[nH]c(=O)c1CCC(=O)NNC(=S)NC[C@H]1CCCO1,-7.551,train,0,0.5590832952641998,train,0.539529757531227
ZINC06546066,C#CCN1C(=O)[C@@]2(C(C#N)=C(N)Oc3ccccc32)C(C(=O)OCC)=C1CC(=O)OCC,-2.93,train,0,0.5590832952641998,train,0.539529757531227
ZINC08905669,CCC(C)(C)c1ccc(OCC(=O)Nc2ccc(OC(C)C)cc2)cc1,-5.341,train,0,0.5590832952641998,val,0.539529757531227
ZINC47007221,Cc1c([C@@H](C)NC(=O)NNC(=O)[C@H](C)Oc2ccc(F)cc2)cnn1C,-6.312,train,0,0.5590832952641998,val,0.539529757531227
ZINC42477787,O=C(/C=C/c1cccc(Cl)c1)N[C@H]1CCCCNC1=O,-7.439,train,0,0.5590832952641998,train,0.539529757531227
ZINC40683195,Nc1c(Nc2ccc(Br)cn2)ncnc1Oc1cccc2ccccc12,-6.374,train,0,0.5590832952641998,train,0.539529757531227
ZINC66698264,CCCC[N@@]1CCCC[C@H]1CNC(=O)NCc1c(C)cc(C)[nH]c1=O,-5.518,train,0,0.5590832952641998,train,0.539529757531227
ZINC64613223,Cc1cccc(C2=N[C@H](c3cc(-c4cccc(Cl)c4)n[nH]3)ON2)c1,-8.683,train,0,0.5590832952641998,train,0.539529757531227
ZINC24304995,Cc1ccc(-n2cnnc2SCC(=O)NC(=O)N[C@@H]2CCC[C@@H](C)[C@H]2C)cc1Cl,-7.004,train,0,0.5590832952641998,train,0.539529757531227
ZINC47191004,C[C@@]1(c2cccc(NC(=O)/C=C/c3cccs3)c2)NC(=O)NC1=O,-7.318,train,0,0.5590832952641998,train,0.539529757531227
ZINC07747447,O=C(Cn1ncc(Cl)c(Cl)c1=O)Nc1cc(Cl)ccc1-n1cncn1,-7.797,train,0,0.5590832952641998,val,0.539529757531227
ZINC39073395,O=C(N[C@H]1C[C@@H]2C[C@H]1CN2)[n+]1ccc2c(c1)OCN2,-7.0,train,0,0.5590832952641998,train,0.539529757531227
ZINC51570273,CCNCc1ccc(Oc2ccc(Br)cc2Cl)nn1,-6.164,train,0,0.5590832952641998,train,0.539529757531227
ZINC11788136,CC(C)C[C@@H](NC(=O)c1ccco1)c1nnc2n1CCN(Cc1cc3ccccc3s1)CC2,-7.032,train,0,0.5590832952641998,train,0.539529757531227
ZINC04085559,CC(C)Cn1c(O)c([C@H]2NCCc3c2[nH]c2ccccc32)c(=O)n(CC(C)C)c1=O,-6.773,train,0,0.5590832952641998,train,0.539529757531227
ZINC05573357,O=C1N[C@@H](c2ccccc2[N+](=O)[O-])[C@@H](C(=O)c2cccnc2)[C@@](O)(C(F)(F)F)N1,-6.186,train,0,0.5590832952641998,train,0.539529757531227
ZINC19810671,Nc1cnn(Cc2ccc(Cl)s2)c1,-5.556,train,0,0.5590832952641998,train,0.539529757531227
ZINC46871878,Cc1ccc(CNC(=O)N[C@H](C)c2ccc3c(c2)NC(=O)CO3)cn1,-7.907,train,0,0.5590832952641998,train,0.539529757531227
ZINC65202978,CC(=O)N[C@@H](CC(=O)NNC(=O)NCCc1cccs1)c1ccc(C)cc1,-7.336,train,0,0.5590832952641998,train,0.539529757531227
ZINC13413820,CCOc1ccc(-n2c(SCc3c(C(=O)O)oc4ccccc34)nc3ccccc3c2=O)cc1,-7.432,train,0,0.5590832952641998,train,0.539529757531227
ZINC00676886,CC(=O)O[C@@H]1[C@@H](N2CCCCC2)c2c(ccc(/C=C/C(=O)N3CCCCC3)c2O)OC1(C)C,-6.526,train,0,0.5590832952641998,train,0.539529757531227
ZINC20567253,CCCCN1C(=O)[C@H]2[C@@H](CC(N)=O)N[C@@]3(C(=O)Nc4ccccc43)[C@H]2C1=O,-7.419,train,0,0.5590832952641998,train,0.539529757531227
ZINC01510804,O=C(NC[C@@]12C[C@H]3C[C@@H](C1)C[C@](c1ccc([N+](=O)[O-])cc1)(C3)C2)N1CCOCC1,-5.215,train,0,0.5590832952641998,val,0.539529757531227
ZINC45293384,CC(C)CNC(=O)[C@@H](CC(C)C)N1C(=O)[C@@H]2CC=CC[C@H]2C1=O,-6.388,train,0,0.5590832952641998,train,0.539529757531227
ZINC00958237,Cc1sc2ncn(CC(=O)N/N=C3\C(=O)N(Cc4ccc(F)cc4)c4ccccc43)c(=O)c2c1C,-6.56,train,0,0.5590832952641998,train,0.539529757531227
ZINC39927330,COc1cc(C2=NN[C@H](SCc3nc4ccccc4[nH]3)N2N)cc(OC)c1OC,-6.949,train,0,0.5590832952641998,train,0.539529757531227
ZINC04383613,CCOc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)[C@@H](C(=O)NCCC(C)C)c1ccco1,-4.731,train,0,0.5590832952641998,train,0.539529757531227
ZINC08283390,Cc1ccc(-c2nnc(S[C@@H](C)C(=O)N[C@@H]3CCCC[C@@H]3C)n2N)cc1,-7.083,train,0,0.5590832952641998,train,0.539529757531227
ZINC39664174,CC[C@H](C)CC(=O)N1C[C@H](C(=O)NC[C@@H](c2ccc(OC)cc2)N2CCCC2)C2(CCNCC2)C1,-5.517,train,0,0.5590832952641998,val,0.539529757531227
ZINC58217833,CCOc1ccc(C(=O)N[C@@H]2CS(=O)(=O)C[C@H]2N2CCCCC2)cc1OCC,-5.824,train,0,0.5590832952641998,val,0.539529757531227
ZINC40783776,Cc1ccc(CNc2nc[nH]c(=O)c2N)cc1,-7.207,train,0,0.5590832952641998,train,0.539529757531227
ZINC37624832,Cc1ccc(C(=O)c2ccc(C)[nH]2)[nH]1,-8.213,train,0,0.5590832952641998,train,0.539529757531227
ZINC61766245,CCn1ccnc(N[C@@H]2CCCNC2=O)c1=O,-7.16,train,0,0.5590832952641998,train,0.539529757531227
ZINC49514463,COCc1cccc(Nc2ccc(Br)cc2[N+](=O)[O-])c1,-6.125,train,0,0.5590832952641998,train,0.539529757531227
52948128,CN1CCN(C(=O)N2CCC(Nc3ncc4c(n3)-c3c(c(C(N)=O)cn3C)CC4)CC2)CC1,-10.068,train,1,4.731314432989691,train,6.824349442379182
ZINC48257558,CCC(=O)Nc1ccc(C)c(NC(=O)N(C)CC(=O)NC(C)(C)C)c1,-7.881,train,0,0.5590832952641998,val,0.539529757531227
ZINC39159680,O=[N+]([O-])c1ccc(O)c(/C=N/[C@H]2C=C(c3ccc(Br)cc3)N=N2)c1,-7.339,train,0,0.5590832952641998,train,0.539529757531227
ZINC24589556,C[C@H](NC(=O)c1cc2c(s1)-c1ccccc1OC2)c1cccs1,-6.321,train,0,0.5590832952641998,train,0.539529757531227
ZINC40881899,Cc1cc(C)c(C)c(Oc2cc(CO)ccn2)c1,-6.759,train,0,0.5590832952641998,train,0.539529757531227
ZINC39858931,CC/N=C1\S/C(=C(/C)c2ccc(O)cc2)C(=O)N1CC,-7.307,train,0,0.5590832952641998,train,0.539529757531227
ZINC16009743,CCc1cccc2c1NC(=O)[C@]21[C@H]2C(=O)N(c3ccc(C)cc3)C(=O)[C@H]2[C@@H]2CCC[N@@]21,-6.061,train,0,0.5590832952641998,train,0.539529757531227
ZINC17163111,Cc1ccc(S(=O)(=O)O[C@H]2[C@H](O)[C@@H](n3cc([N+](=O)[O-])c(N)nc3=O)O[C@H]2CO)cc1,-7.757,train,0,0.5590832952641998,train,0.539529757531227
ZINC32578438,CC/C(=N\NC(=O)c1cc(Cl)ccc1O)c1ccc(OCC(N)=O)cc1,-7.767,train,0,0.5590832952641998,train,0.539529757531227
ZINC24945572,CC(=O)c1c(C)[nH]c(C(=O)Nc2cc3c(cc2Br)OCCO3)c1C,-7.135,train,0,0.5590832952641998,train,0.539529757531227
ZINC55023703,N=C(N)C[C@H](Oc1ccc(F)cc1Br)c1ccccc1,-7.428,train,0,0.5590832952641998,train,0.539529757531227
ZINC10888446,CC(C)(C)[C@H]1CCc2sc(C(=O)NNC(=O)c3cc4ccccc4[nH]c3=O)cc2C1,-7.33,train,0,0.5590832952641998,train,0.539529757531227
ZINC08725034,Cc1c(C)n2c3c(=O)n(CCc4ccccc4)c(=O)n(C)c3nc2n1CCOCCO,-7.348,train,0,0.5590832952641998,train,0.539529757531227
ZINC12497148,COC(=O)[C@@]1(CO)N[C@H](c2cccs2)[C@H]2C(=O)N(c3ccccc3)C(=O)[C@H]21,-8.186,train,0,0.5590832952641998,train,0.539529757531227
ZINC40701944,CCN(C1=NCNC([N@]2CCC[C@H](C)C2)=C1N)c1cccc2ccccc12,-7.771,train,0,0.5590832952641998,train,0.539529757531227
ZINC24506049,C[C@H]1CCc2c(sc(NC(=O)CSc3nnnn3C3CCCCC3)c2C(N)=O)C1,-7.567,train,0,0.5590832952641998,val,0.539529757531227
ZINC02794399,COc1ccc([C@H]2C[C@H](C(F)(F)F)n3ncc(C(=O)NNC(=S)NCC(C)C)c3N2)cc1,-7.338,train,0,0.5590832952641998,train,0.539529757531227
ZINC37359789,Cc1cccc(-n2nc3nc(NCC(C)C)nc(-c4cccc(F)c4)c3c2N)c1,-7.1,train,0,0.5590832952641998,train,0.539529757531227
ZINC04975145,COc1ccc([C@H]2Nc3ccc(Cl)cc3[C@H]3C=CC[C@H]32)cc1[N+](=O)[O-],-7.095,train,0,0.5590832952641998,train,0.539529757531227
ZINC14045129,O=C(COc1ccccc1-c1ccccc1)NNC(=O)Cn1c(=O)[nH]c(=O)c2ccccc21,-7.273,train,0,0.5590832952641998,train,0.539529757531227
ZINC64613549,Cc1ccc(C)c(-c2cc([C@H]3NC(c4cccc(F)c4)=NO3)[nH]n2)c1,-8.087,train,0,0.5590832952641998,train,0.539529757531227
ZINC25540621,Nc1c(Cl)c(Cl)nc(C(=O)N/N=C/c2ccc3c(c2)OCCO3)c1Cl,-5.849,train,0,0.5590832952641998,train,0.539529757531227
CHEMBL272028,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,-9.856,train,1,4.731314432989691,train,6.824349442379182
155665854,Cc1ccccc1Nc1nc(Nc2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)ncc1Cl,-8.273,train,1,4.731314432989691,train,0.539529757531227
ZINC42523013,Cc1ccc(NS(=O)(=O)[C@H](C)C(=O)O)cc1I,-5.968,train,0,0.5590832952641998,train,0.539529757531227
ZINC11269707,C[C@H]1CCCC[C@@]12NC(=O)N(CC(=O)NN1C(=O)N[C@]3(CC[C@@H](C)CC3)C1=O)C2=O,-6.941,train,0,0.5590832952641998,val,0.539529757531227
ZINC61589653,CCCc1cc(=O)[nH]c(S[C@]2(C(=O)O)CCCSC2)n1,-7.59,train,0,0.5590832952641998,train,0.539529757531227
ZINC39664455,Cc1ccc(C(=O)N2C[C@@H](C(=O)NC[C@H](c3ccccc3)N3CCOCC3)C3(CCNCC3)C2)c(C)c1,-6.949,train,0,0.5590832952641998,val,0.539529757531227
ZINC02700174,COc1ccc([C@@H]2C(C#N)=C(N)Oc3cc(C)n(Cc4ccc5c(c4)OCO5)c(=O)c32)cc1OC,-6.701,train,0,0.5590832952641998,train,0.539529757531227
ZINC30825158,CC(C)(C)c1cc(-c2nnc3n2CN(CCO)CS3)cc(C(C)(C)C)c1,-7.203,train,0,0.5590832952641998,train,0.539529757531227
ZINC08624152,Cc1nn(-c2ccc(C(C)C)cc2)c(C)c1[C@H]1C=C[C@@H](OC(=O)NC(C)C)C1,-6.848,train,0,0.5590832952641998,train,0.539529757531227
ZINC64534955,CNS(=O)(=O)Cc1cccc(CNC(=O)c2cc(F)cc([N+](=O)[O-])c2N)c1,-7.274,train,0,0.5590832952641998,train,0.539529757531227
150347210,C[C@@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,-7.892,train,1,4.731314432989691,train,0.539529757531227
ZINC61148847,NNc1c(Cl)cc(C(=O)NC[C@H]2CCOC2)cc1[N+](=O)[O-],-6.456,train,0,0.5590832952641998,train,0.539529757531227
ZINC51667420,N#Cc1cccc(CNc2ccc(S(N)(=O)=O)cc2N)c1,-7.151,train,0,0.5590832952641998,train,0.539529757531227
ZINC06446031,OCCCc1nc2cc(-c3ccc4nc(CCCO)[nH]c4c3)ccc2[nH]1,-8.053,train,0,0.5590832952641998,train,0.539529757531227
ZINC38742154,Cc1cc(-c2nnc3n2N[C@@H](C(C)(C)Oc2ccc(Cl)cc2)S3)n[nH]1,-6.278,train,0,0.5590832952641998,train,0.539529757531227
ZINC36575341,CCCN(C(=O)CNC(=O)c1ccccc1)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)c1c(O)cc(O)cc1O,-4.876,train,0,0.5590832952641998,train,0.539529757531227
ZINC20427625,Cc1coc2c(C)c3oc(=O)c(CCC(=O)NC4CCCCCCC4)c(C)c3cc12,-6.277,train,0,0.5590832952641998,val,0.539529757531227
ZINC08306450,Cc1nnc(N[S@](=O)Oc2ccc(N)cc2)c2ccccc12,-7.251,train,0,0.5590832952641998,train,0.539529757531227
ZINC29900360,Cc1ccc(C)c(NC(=O)[C@H](OC(=O)c2ccc(F)cc2N)c2ccccc2)c1,-6.751,train,0,0.5590832952641998,val,0.539529757531227
ZINC09262237,CCOC(=O)[C@H]1C(=O)N=C2Nc3ccccc3N2[C@@H]1c1ccc(O)c(O)c1,-6.482,train,0,0.5590832952641998,val,0.539529757531227
162665036,N#Cc1ccc2c(-c3nc(N[C@@H]4CNCC[C@@H]4F)ncc3C(F)(F)F)c[nH]c2c1,-9.343,train,1,4.731314432989691,train,6.824349442379182
ZINC49813945,Cc1cc(C)c(OC(=O)[C@@H](C)N)c(C)c1,-6.753,train,0,0.5590832952641998,train,0.539529757531227
ZINC12784468,Cc1ccccc1/C=C/C(=O)N(Cc1ccccc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-7.102,train,0,0.5590832952641998,train,0.539529757531227
ZINC04578224,C[C@@H]1CCO[S@@](=O)O1,-5.339,train,0,0.5590832952641998,train,0.539529757531227
ZINC20420203,C[C@H](Nc1cc(Cl)c(Cl)cc1Cl)C(=O)NC(N)=O,-7.07,train,0,0.5590832952641998,val,0.539529757531227
CHEMBL79498,O=C1Nc2ccc(F)c3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23,-9.932,train,1,4.731314432989691,train,6.824349442379182
5330832,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ccc1C(=O)c1c(F)cccc1F,-6.305,train,1,4.731314432989691,train,0.539529757531227
ZINC18779324,C[C@H]1CC(=O)Nc2ccccc2N1C(=O)CSc1nnc(-c2ccc(F)cc2)n1-c1ccccc1,-5.996,train,0,0.5590832952641998,val,0.539529757531227
ZINC36485123,CC(C)(C)CC(C)(C)NC(=O)[C@@H](c1ccco1)N(C(=O)c1cccc(O)c1O)c1cccc(Cl)c1,-4.179,train,0,0.5590832952641998,train,0.539529757531227
ZINC03528253,CC[C@@]1(C)NC(=O)N(/N=C/c2ccc(C#N)cc2)C1=O,-6.641,train,0,0.5590832952641998,train,0.539529757531227
ZINC39991950,CNC(=O)c1c(NC(=O)/C(C#N)=C/c2ccc(O)c(OC)c2)sc2c1CCCC2,-6.488,train,0,0.5590832952641998,val,0.539529757531227
ZINC36331142,Nc1cc2c(cc1NC1CCS(=O)(=O)CC1)NC(=O)C2,-7.056,train,0,0.5590832952641998,train,0.539529757531227
ZINC48907616,CCC1CCN(c2cc3c(cc2N)OCCO3)CC1,-7.182,train,0,0.5590832952641998,train,0.539529757531227
ZINC37180724,CN[C@@]1(C(=O)O)CCSc2ccccc21,-6.755,train,0,0.5590832952641998,train,0.539529757531227
ZINC11898341,Cc1cc([N+](=O)[O-])ccc1NC(=O)C(=O)NC[C@H](c1cccn1C)N1CCCC1,-6.333,train,0,0.5590832952641998,val,0.539529757531227
ZINC47002193,CN(Cc1ccccc1O)C(=O)N[C@@H]1CCCc2c1cnn2C,-6.116,train,0,0.5590832952641998,train,0.539529757531227
