ID,smiles,docking_score,flag,split,Fingerprint,TSNE_1,TSNE_2
162665793,CC(C)(O)CCc1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-10.601,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f290>,-3.5743363,62.98929
21922965,NC(=O)c1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1,-10.543,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f370>,57.23015,-21.066347
56946379,CCS(=O)(=O)CNc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)OCC/C=C/C[N@@](C)C2,-10.036,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f450>,-24.008081,53.614414
44591740,O[C@H]1CC[C@@H](c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1,-9.666,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f530>,1.0401442,15.187174
44563069,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC3CC3)n2)cc1,-9.529,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f610>,12.68493,28.658745
11407074,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1,-8.33,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f6f0>,-24.931864,-34.900154
CHEMBL126328,CC(=O)Nc1ncc(SCc2ncc(CC3CCCCC3)o2)s1,-8.891,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f7d0>,4.6211023,-35.30955
5330757,CCn1ccc2ccc3c(c4c(c5c6ccccc6n(CCCO)c35)C(=O)NC4=O)c21,-7.755,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f8b0>,-42.481995,-3.2870271
57951377,CC(C)(Nc1ccc(Cl)c(NC(=O)OCCO)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,-6.902,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0f990>,-41.357624,41.275684
71579247,CC(C)n1cnc2c(NCc3cc(Cl)ccc3O)nc(NCC(C)(C)O)nc21,-9.517,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fa70>,40.691486,-33.988846
172452792,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)c3ncc(C4CCCCC4)n3n2)CC1,-9.815,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fb50>,33.19717,-10.526447
CHEMBL5401158,O=C(Nc1ccc(N2CCNCC2)cc1)c1n[nH]cc1Nc1cc(Oc2ccccc2)ncn1,-9.551,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fc30>,-6.1528654,-46.38627
CHEMBL512054,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,-8.25,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fd10>,-30.26993,-1.6022086
5330688,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2cccc3c2n1[C@@H](CO)CC3,-9.453,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fdf0>,-43.84004,2.6874366
5329560,COc1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-8.071,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b0fed0>,14.233847,-3.865585
CHEMBL180814,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12,-9.609,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10040>,28.865568,-8.983187
CHEMBL346831,CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccncc1,-9.864,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10120>,-52.135777,-19.876152
CHEMBL521871,CN(C)C[C@@H](O)COc1ccc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)cc1,-7.477,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10200>,9.243154,17.174929
CHEMBL1964260,CS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,-9.968,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b102e0>,-41.202374,23.794538
129206992,Nc1nccc(-c2c[nH]c3ncc(-c4cccnc4)cc23)n1,-8.766,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b103c0>,-10.79143,11.039039
23727981,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,-8.474,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b104a0>,-10.073886,8.604513
136025989,CN(C)c1cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)nc(N)n1,-10.469,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10580>,-11.522149,2.1986113
CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,-9.083,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10660>,-10.988792,-39.96194
137660394,COc1ccc(-c2nc(Nc3ccc(S(N)(=O)=O)cc3)nc3[nH]cnc23)cc1,-8.677,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10740>,10.347382,-0.2944982
53320317,Cn1cc(-c2cnn3c(N)c(Br)c(C[C@@H]4CCC[C@@H](N)C4)nc23)cn1,-9.029,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10820>,17.97697,-14.888974
166636193,C[N@]1CC[C@@H](Oc2ccc3cnc(Nc4ccc(-n5ccc(CO)n5)cc4F)cc3n2)CC1,-8.787,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10900>,60.810913,6.51645
56649645,N#Cc1cc2c(N)ncnc2nc1Nc1ccc(S(N)(=O)=O)cc1,-6.813,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b109e0>,2.1773305,-0.9458342
24769357,O=C(CNc1ccc(Cl)cc1)Nc1nc2ccc3[nH]ncc3c2s1,-6.733,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10ac0>,-36.288616,38.475098
166631779,C[C@](O)(c1ccc2cnc(Nc3cc(N4CCCC4)ncc3F)cc2n1)[C@H]1CC[N@@](C)CC1,-9.654,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10ba0>,61.305897,2.6265085
44589091,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,-10.016,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10c80>,11.631622,25.473658
52946460,CN1CCN(c2cccc(CNc3ncc4c(n3)-c3c(c(C(N)=O)cn3C)CC4)c2)CC1,-9.638,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10d60>,32.181747,47.180317
155514044,CNCCSc1nc(NCc2ccc(-c3ccccn3)cc2)c2n[nH]c(C(C)C)c2n1,-9.978,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10e40>,26.82925,-57.72118
3708,O=C1C(c2c(O)[nH]c3ccc(S(=O)(=O)O)cc23)=Nc2ccccc21,-7.698,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b10f20>,-32.178886,6.9600406
135403007,COc1ccc(-c2[nH][nH]c3c4cccc(NC(=O)/N=N/C(=O)Cc5ccccc5)c4c(O)c2-3)cc1,-5.975,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11000>,-65.09633,-10.144498
CHEMBL3354192,COC1CCN(c2nccc(Nc3cc4c(C(C)C)n[nH]c4cn3)n2)CC1,-8.683,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b110e0>,8.451393,-13.155142
53326873,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCNCC4)nc23)cn1,-7.998,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b111c0>,18.332806,-15.630687
5331030,NC(=O)c1[nH]n(-c2ccc(Cl)cc2)c2c1ccc1nncc12,-7.833,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b112a0>,-17.657742,21.456621
CHEMBL83499,O=C1Nc2ccc(F)c3c(NCCO)cc(-c4ccc[nH]4)c1c23,-10.215,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11380>,-54.253223,6.534567
24769301,O=C(CNc1cccc(F)c1)Nc1nc2ccc3[nH]ncc3c2s1,-6.617,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11460>,-36.844017,37.67627
16739778,Cc1cnc2nc1-c1cccc(c1)OCC/C=C\C[N@](C)Cc1cccc(c1)N2,-10.121,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11540>,-24.841011,52.342525
CHEMBL147012,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCCC4)cccc2-3)cc1,-9.977,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11620>,-55.105156,-16.583231
CHEMBL188010,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4ccncc4)cccc2-3)cc1,-10.655,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11700>,-56.97567,-16.167683
89695545,CC(C)n1cnc2c(NCc3cc(F)ccc3O)nc(N[C@H]3CC[C@H](N)CC3)nc21,-9.984,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b117e0>,50.864098,-32.90231
152571954,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4ccc(C)cc4n3)C2)cc1,-10.373,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b118c0>,-1.7952381,40.66011
162662255,CCc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2c(C)cccc12,-9.105,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b119a0>,-3.0269427,59.50111
CHEMBL271953,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4cccnc4)cc32)cc1,-10.411,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11a80>,-36.36911,18.094852
135402873,CC(C)CCOc1c(C(=O)c2ccccc2)cnc2n[nH]cc12,-7.746,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11b60>,-15.413402,-8.909063
CHEMBL3644027,COC[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,-9.157,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11c40>,43.238705,1.937195
16224565,Cn1cc(-c2cnn3c(N)c(-c4cccs4)c([C@H]4CCCNC4)nc23)cn1,-8.856,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11d20>,17.595497,-17.069353
CHEMBL72464,COCCNS(=O)(=O)c1ccc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cc1,-9.056,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11e00>,6.7527523,27.833368
137658097,CC[C@@H](C)Oc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc2[nH]cnc12,-8.363,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11ee0>,11.87254,-0.32910144
23645078,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@H](CO)NCCO)c21,-9.903,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b11fc0>,-56.77624,13.5321
45139613,NC(=O)c1nn(CCO)c2c1CCc1cnc(NC3CCCC3)nc1-2,-11.287,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b120a0>,23.334496,50.483223
CHEMBL5092606,CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,-8.167,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12180>,43.718117,-1.3798884
71579249,CC(C)n1cnc2c(NCc3cc(Cl)ccc3O)nc(N[C@H](C)C(C)(C)O)nc21,-8.759,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12260>,40.389034,-33.966244
135434982,Nc1ccc2[nH]c(O)c(/N=N/c3ccc(S(N)(=O)=O)cc3)c2c1,-8.417,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12340>,-27.359941,11.175316
134137156,CC(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,-10.531,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12420>,30.095709,21.130762
155516618,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(SCC(N)=O)nc12,-10.56,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12500>,25.897625,-58.165203
57396577,COc1ccc(-c2ocnc2C(=O)NCc2ccnnc2)cc1Cl,-7.965,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b125e0>,-4.665383,-20.300356
CHEMBL363954,O=C(Cc1ccc2ncccc2c1)Nc1ncc(C2CCC2)s1,-9.031,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b126c0>,-6.158251,-28.744368
162643867,Cc1nn(C)cc1-c1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-9.452,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b127a0>,-4.796811,63.828735
CHEMBL356728,Cn1ccc(-c2[nH]nc3c2C(=O)c2c(NC(N)=O)cccc2-3)c1,-10.383,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12880>,-50.0501,-19.153488
10021108,CC[C@@H](CO)Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1,-9.934,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12960>,37.349495,-31.535803
137658772,c1ccc(CCNc2nccc(-c3c[nH]c4ncccc34)n2)cc1,-9.463,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12a40>,-6.835808,11.579118
145986474,Cc1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,-9.689,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12b20>,29.23056,41.306366
153324776,C[C@H]1CNC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,-9.214,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12c00>,1.1406056,56.970936
162674803,CCCCCc1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1,-9.61,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12ce0>,2.9418359,67.56902
57951383,CCC(=O)Nc1cc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)ccc1F,-2.585,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12dc0>,-35.454826,41.09115
CHEMBL3644024,CC(C)S(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)[C@@H](C)O)n2)cc1,-9.467,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12ea0>,42.382687,2.8649673
127029899,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(NCCN)nc12,-9.678,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b12f80>,27.224136,-53.82966
6539624,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(Br)c3)[nH]n2)cc1,-9.467,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13060>,0.29682463,1.8140727
23645568,CCN[C@H]1CC[C@@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,-9.01,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13140>,29.511095,-9.043299
CHEMBL4282338,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,-8.274,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13220>,41.612137,3.265992
135873231,O=Nc1c(-c2c(O)[nH]c3ccc(OC(F)(F)F)cc23)[nH]c2ccc(F)cc12,-8.579,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13300>,-29.15975,5.278932
145974415,CC(C)c1[nH]nc2c(NCc3ccccc3N)nc(NC[C@@H](C)O)nc12,-9.812,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b133e0>,29.418512,-51.951023
5329662,CC(=O)Nc1ncc(SCC(=O)OCc2ccccc2)s1,-8.294,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b134c0>,2.58563,-33.96238
CHEMBL362560,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4ccc(O)cc4)cccc2-3)cc1,-11.364,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b135a0>,-57.11548,-16.322748
162658380,COC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,-9.126,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13680>,30.989273,19.005253
132968991,C[N@@]1CCC[C@@H]1COc1ccc(Nc2cc(-n3cnc4ncccc43)ncn2)nc1,-9.738,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13760>,6.853233,9.48116
155542221,COCSc1nc(NCc2ccc(-c3ccccn3)cc2)c2n[nH]c(C(C)C)c2n1,-9.063,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13840>,26.395094,-56.633213
CHEMBL194721,FC(F)(F)c1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccccc1Cl,-8.992,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13920>,40.860107,-2.107944
66743326,Cc1c(-c2cn[nH]c2)sc2c1N(C)C(C)(C)NC2=O,-9.159,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13a00>,-21.654966,3.5517347
6539023,Clc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1,-9.492,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13ae0>,6.3705654,24.341223
49867929,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,-8.519,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13bc0>,25.50131,-28.030172
11621491,CC[C@@H](NC(=O)c1ccc(CNc2nccs2)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]1CCCC[C@@H]1c1cccc(Cl)c1,-7.524,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13ca0>,-11.87918,-30.010418
71579251,CC[C@@H](CO)Nc1nc(NCc2cc(F)ccc2O)c2ncn(C(C)C)c2n1,-9.802,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13d80>,39.151653,-32.670475
54580960,CC1(C)c2[nH]nc(NC(=O)C3CC3)c2CN1C(=O)[C@H]1CC[N@](C)CC1,-9.831,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13e60>,-36.919468,-44.970203
155544101,CS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3nc4ccccc4s3)n2)cc1,-9.415,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b13f40>,13.890213,6.209685
11560956,CC(=O)NCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,-9.957,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b140b0>,2.7402813,55.576027
5330356,Cc1c(I)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,-8.863,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14190>,29.41958,21.685268
44409372,CC(C)C[C@@H](NC(=O)[C@@H]1CCC[C@@H]1C(=O)c1ccc(CNc2nccs2)cc1)C(=O)N[C@@H]1CCCC[C@H]1c1ccccc1,-9.221,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14270>,-11.757942,-30.288763
129206994,Cc1cccc(-c2cnc3[nH]cc(-c4ccnc(N)n4)c3c2)c1,-8.996,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14350>,-11.384651,11.392779
151657742,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4cc(F)ccc4n3)C2)cc1,-10.267,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14430>,-2.4577649,40.723785
137656716,CCCOc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc2[nH]cnc12,-7.763,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14510>,11.746231,-0.8353125
122185737,CC(C)[C@H](C)c1cc2c(N/N=C/c3nc([C@@H](C)N)cs3)ncnc2s1,-9.138,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b145f0>,11.820788,-26.56072
127033880,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc12,-10.127,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b146d0>,26.818333,-52.408745
CHEMBL556214,[H]/N=C1/NC(=O)[C@H](Cc2nn3c(C)nnc3s2)S1,-8.763,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b147b0>,-23.533728,-2.363848
137639590,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCC5CCNCC5)ncnc43)C2)n1,-7.025,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14890>,46.050224,-17.198313
44578694,Cc1ncc(-c2nc(Nc3ccc(N4CCC[C@@H]4C(=O)N(C)C)cc3)ncc2F)n1C(C)C,-9.616,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14970>,19.295406,28.384317
5329749,COc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)CN4CCC(CN)CC4)cccc2-3)cc1,-8.369,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14a50>,-56.15278,-22.29416
137226396,NC(=O)C(=O)/N=N/C(=O)Nc1cccc2c3[nH][nH]c(-c4ccc(O)cc4)c-3c(O)c12,-9.606,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14b30>,-64.80246,-8.978303
45482903,CCCCN[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C(C)C)c3n2)CC1,-6.798,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14c10>,49.086086,-29.183422
CHEMBL1080902,COc1ccc(C2=NNC(=O)/C2=N\Nc2cccc(OC)c2)cc1,-8.253,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14cf0>,-21.821188,7.886867
118025416,CN(C)C/C=C\C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,-9.051,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14dd0>,1.3882143,52.982788
CHEMBL58483,O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCOC2=O,-9.696,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14eb0>,-49.748016,15.869124
CHEMBL1964256,CNS(=O)(=O)Cc1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,-10.341,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b14f90>,-40.357105,23.837921
162672937,NC(=O)c1cccc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c1,-10.106,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15070>,2.8849587,70.44183
166177026,CN(C)CCNC(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3OCc3ccccc3)n2)cc1,-9.27,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15150>,16.5568,19.461184
162675415,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccc(-c3ccnnc3)cc12,-6.916,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15230>,-0.6868994,66.25759
CHEMBL358281,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NCc4ccccc4)cccc2-3)cc1,-10.853,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15310>,-57.07987,-18.085447
23645057,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc([N+](=O)[O-])c(N3CCN[C@H](C(N)=O)C3)c21,-10.168,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b153f0>,-56.644478,17.596226
46228561,CC1(C)c2[nH]nc(NC(=O)c3ccc(F)c(F)c3)c2CN1C(=O)[C@H]1CC[N@](C)CC1,-8.684,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b154d0>,-36.065823,-46.36947
5329698,CC(=O)Nc1ncc(SCc2cccnc2)s1,-8.637,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b155b0>,2.8210893,-34.849632
146473748,CC1(C)Cc2cnc(Nc3ccc(S(N)(=O)=O)cc3)nc2N(C2CCCC2)C1=O,-10.349,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15690>,36.607075,13.551659
5330740,COc1ccc2c(c1)[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,-8.495,1,train,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b15770>,-43.25977,-0.9345303
