ID,smiles,docking_score,flag,split_1,split_2,split_3,split_4,split_5
23645566,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@@H](N)CC3)nc3c(C4CCCC4)cnn23)cc1,-9.335,1,train,train,train,train,train
46886958,CC(=O)c1cccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,-10.074,1,train,train,train,val,train
44389707,CCCCNS(=O)(=O)n1[nH]c(C(=O)NC)c2ccc3nncc3c21,-8.172,1,train,train,val,train,train
ZINC64202088,COc1cccc([C@H](CNC(=O)/C=C2/CN3CC=CC=C3N2)C2=c3ccccc3=NC2)c1OC,-6.81,0,train,train,train,train,train
CHEMBL363077,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4cccnc4)cccc2-3)cc1,-10.518,1,train,train,val,train,train
CHEMBL336906,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3ccc4n[nH]c(Cl)c4c23)cc1,-8.721,1,train,train,train,train,train
ZINC47469727,CCCNC(=O)[C@H](C)NC(=O)NC[C@@H](c1cccs1)c1c[nH]c2ccccc12,-8.827,0,train,train,train,train,val
135516527,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3cccc(OCCc4ccncc4)c23)cc1,-8.579,1,train,train,train,train,val
ZINC00639279,COC(=O)C1=C(N)Oc2cc(O)ccc2[C@@H]1c1ccc(OCc2ccccc2C#N)cc1,-6.734,0,train,train,val,train,train
ZINC40936333,CCOc1cc(/C=C2/SC(=S)N([C@@H](C(=O)O)c3ccccc3)C2=O)ccc1OCc1cccc(C)c1,-7.365,0,train,train,train,train,train
167230834,O=C1NCCCCCc2cccc(n2)Nc2cc([nH]n2)[C@H]2CC[C@H](C2)O1,-9.679,1,train,train,train,train,val
CHEMBL3648102,C[C@H](O)[C@H](C)Sc1nc(Nc2ccc([S@](C)(=N)=O)cc2)ncc1Br,-10.259,1,train,val,train,train,train
49770989,C[N@]1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4)oc23)[C@@H](O)C1,-7.705,1,train,train,train,train,val
ZINC12848573,O=C(c1cnn2c1N[C@@H](c1ccco1)C[C@H]2C(F)(F)F)N1CCCC[C@@H]1c1cccnc1,-6.648,0,train,train,train,val,train
ZINC39467475,CCOC1=C[C@H]2C[C@@H]3CO[P@@](=O)(c4ccccc4O)NN3C[C@@H]2C=C1c1ccccc1O,-6.755,0,train,train,train,val,train
ZINC05200889,Cc1ccc([C@@H]2C[C@H](C(F)(F)F)n3nc(C(=O)N4CCC(C)CC4)cc3N2)cc1,-7.052,0,train,train,train,val,train
53324707,Cn1cc(-c2cnn3c(N)c(Br)c(C[C@@H]4CCNC4)nc23)cn1,-8.586,1,train,train,val,train,train
6538901,C[N@]1CC[C@H](c2c(O)cc(O)c3c2O/C(=C/c2ccc(S(N)(=O)=O)cc2)C3=O)CC1,-8.517,1,train,val,train,train,train
ZINC39159896,CCN1C(O)=C(C(=O)N/N=C(\C)[C@@H]2C(=O)N=c3ccccc3=C2O)[C@@H](O)c2ccccc21,-7.53,0,train,val,train,train,train
145953848,CC(=O)N(c1ccc(-c2cnn(C)c2)cc1)[C@H]1CC[C@H](Nc2ccc(C#N)cn2)CC1,-6.594,1,train,val,train,train,train
ZINC38974846,CC(C)(C)c1ccc(/C=N/N2[C@H](S)NN[C@@H]2c2cc(-c3ccccc3)n[nH]2)cc1,-7.73,0,train,train,val,train,train
ZINC39467093,O=[P@]1(c2ccccc2O)NN2C[C@H]3C=C(c4ccccc4O)C(c4ccccc4O)=C[C@@H]3C[C@@H]2CO1,-8.606,0,train,train,train,train,val
CHEMBL3644021,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C(F)F)cc2)ncc1C(F)(F)F,-9.795,1,train,train,train,train,train
ZINC63373071,CC(C)[C@@H](C(=O)NC[C@H]1CCCO1)N1C(=O)N2CCC3=c4ccccc4=N[C@H]3[C@]2(C)C1=O,-5.849,0,train,train,val,train,train
CHEMBL2204073,C[N+](C)(C)[C@H](Cc1cc(Br)c(O)c(I)c1)C(=O)[O-],-6.244,1,train,train,train,train,val
ZINC63896912,O=C1[C@@H]([C@@H]2NCCC3=c4ccccc4=N[C@H]32)[C@H](O)N[C@H](S)N1Cc1ccc(F)cc1,-8.311,0,train,train,val,train,train
136002663,O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1Cl)=Nc1cn[nH]c1N2,-7.061,1,train,train,train,train,train
ZINC39934439,Cc1nc(S[C@@H](C(=O)C2=c3ccccc3=NC2)c2ccccc2)c(C(N)=O)c(C)c1C,-6.77,0,train,val,train,train,train
ZINC38654716,N#CC1=C(N)Oc2cc(OC(=O)COc3ccccc3Cl)ccc2[C@@H]1c1ccc([N+](=O)[O-])cc1,-6.099,0,train,val,train,train,train
ZINC03376192,CC(C)C[C@@H](NC(N)=O)C(=O)OCC(=O)N1NC(c2ccc(Cl)cc2)=C[C@H]1c1ccco1,-7.207,0,train,val,train,train,train
135421137,C/C(=N\c1ccc(S(N)(=O)=O)cc1)c1c(O)[nH]c2ccc(-c3cnco3)cc12,-8.872,1,train,train,train,train,train
23645083,COc1cc[nH]c1/C=C1/C(=O)Nc2ccc(F)c(C#C[C@@H]3C[C@@H](O)CN3)c21,-9.943,1,train,train,train,val,train
10363602,CN1CCN(C(=O)N2Cc3c(NC(=O)c4ccc(F)cc4)n[nH]c3C2(C)C)CC1,-9.919,1,train,train,train,train,train
ZINC63293998,CS(=O)(=O)N[C@H]1N=C(/C=C(\O)NCCC2=c3cc(F)ccc3=NC2)CS1,-8.569,0,train,train,train,train,val
10177964,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)[C@@H](O)CC,-9.329,1,train,train,train,val,train
76327526,CC(C)C[C@@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1,-9.421,1,train,train,train,train,train
ZINC38574002,CCCN1C(O)=C(C(=O)N/N=C(/C)[C@H]2C(=O)N=c3ccccc3=C2O)[C@H](O)c2ccccc21,-6.971,0,train,val,train,train,train
23645077,CCN[C@H](C#Cc1c(F)ccc2c1/C(=C\c1[nH]ccc1OC)C(=O)N2)CO,-8.832,1,train,train,val,train,train
ZINC01070341,COc1cc([C@H]2C(C#N)=C(N)Oc3[nH]nc(-c4ccc(Cl)s4)c32)ccc1O,-4.577,0,train,val,train,train,train
ZINC06287700,COc1ccccc1/C=C/C=N/Nc1nncc2ccccc12,-7.289,0,train,train,train,train,val
162665439,Cc1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3F)c[nH]c12,-9.308,1,train,val,train,train,train
CHEMBL147232,NC(=O)[C@H]1CC[N@@](CC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2C2CCCCC2)CC1,-10.899,1,train,train,train,train,train
52945652,CNC(=O)c1cn(C)c2c1CCc1cnc(NC3CCN(S(=O)(=O)c4ccccc4)CC3)nc1-2,-9.721,1,train,train,val,train,train
ZINC04150125,CC1=NN=C2OC(N)=C(C#N)[C@@](C)(c3cccc([N+](=O)[O-])c3)[C@H]12,-7.509,0,train,train,val,train,train
ZINC19563054,COc1ccc2c(c1)O[C@]1(CC[N@](C[C@H](O)c3ccc4c(c3)OCCCO4)CC1)C[C@H]2O,-8.188,0,train,train,train,train,train
142751798,CC1(C)CNC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4c(S(C)(=O)=O)c(C#N)ccc34)n2)C1,-8.533,1,train,train,train,val,train
168272261,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccccc3S(C)(=O)=O)n[nH]2)C1,-10.024,1,train,val,train,train,train
CHEMBL4439321,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,-9.593,1,train,train,train,val,train
ZINC63513798,O=C(CN1NC=C2c3ccccc3N(Cc3ccccc3)[C@@H]2C1=O)NCCC1=c2ccccc2=NC1,-6.851,0,train,train,train,train,train
ZINC38786894,O=C(CCCN1NNc2ccccc2C1=O)NCCc1c[nH]c2ccc(Cl)cc12,-7.612,0,train,train,val,train,train
ZINC66151555,NNC(=O)C[C@H]1C(=O)NCC[N@]1C[C@H](O)COc1ccccc1,-8.383,0,train,train,train,train,train
ZINC40014097,CC1=C(/C=C/C(=O)OCC(=O)C2=c3ccccc3=NC2)[C@@H](Cl)N([C@@H]2CCS(=O)(=O)C2)N1,-7.678,0,train,train,train,val,train
44563110,CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1,-9.84,1,train,train,train,train,val
136026170,COc1ccc2[nH]c(O)c(-c3[nH]c4ccccc4c3N=O)c2c1,-9.501,1,train,train,train,train,val
9886767,N[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,-10.339,1,train,train,train,train,val
136002668,Clc1ccc2c(c1)C(c1ccccc1)=Nc1cn[nH]c1N2,-6.951,1,train,train,train,train,train
ZINC63818560,COC(=O)[C@@H](CC1=c2ccccc2=NC1)NC(=O)[C@H]1CC(=O)N(Cc2ccc(Cl)cc2)C1,-6.527,0,train,val,train,train,train
52945801,COc1cccc(CNc2ncc3c(n2)-c2c(c(C(N)=O)cn2C)CC3)c1,-10.18,1,train,train,train,val,train
ZINC21318570,Nc1nc(SCC(=O)N2c3ccccc3NC(=O)C[C@H]2C(F)(F)F)n[nH]1,-6.368,0,train,train,train,train,train
ZINC01068178,N#CC1=C(N)Oc2[nH]nc(-c3ccc(F)cc3)c2[C@H]1c1ccc2c(c1)OCO2,-6.444,0,train,train,val,train,train
44481738,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4F)oc23)[C@H](O)C1,-9.102,1,train,val,train,train,train
ZINC13628952,COc1ccc([C@@H](CNC(=O)C(=O)Nc2ccc3[nH]ccc3c2)c2c[nH]c3ccccc23)cc1,-8.028,0,train,train,train,train,train
ZINC19818975,C=C(C)c1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(N4CCCCC4)nc(O)c32)cc1,-6.74,0,train,train,train,train,val
ZINC39469137,O=P1(O)NN2C[C@@H]3C=C(c4ccccc4O)C(Br)=C[C@H]3C[C@H]2CO1,-5.797,0,train,train,train,val,train
ZINC39007176,Cc1cc(NC(=O)CS[C@@H]2NN[C@H](c3cc(-c4ccccc4)n[nH]3)N2N)ccc1Br,-8.622,0,train,train,train,train,train
ZINC12686811,COc1cc(/C=N/NC(=O)Cc2cn3ccsc3n2)cc(Br)c1OCC(=O)N(C)C,-6.257,0,train,val,train,train,train
CHEMBL482211,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncc(C(C)C)n2n1,-9.081,1,train,train,val,train,train
ZINC64538151,Cc1ccc2c(c1)=C(CCN1C[C@H](C(=O)N[C@@H]3N[C@H]4CC(C)(C)CC(=O)[C@H]4S3)CC1=O)CN=2,-7.533,0,train,train,train,val,train
66553052,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)sc1C(=O)c1cccnc1,-9.03,1,train,train,train,train,val
ZINC39534247,CO[C@H]1CN([C@@H](CNCc2ccccc2)c2ccc(S(=O)(=O)Oc3ccccc3)cc2)CCN1,-7.481,0,train,train,val,train,train
ZINC09215984,Cc1cc(=O)n2c3ccccc3n(C[C@@H](O)C[N@]3CC[C@@H](Cc4ccccc4)CC3)c2c1C#N,-8.209,0,train,train,train,train,train
ZINC08569127,CCOC(=O)COc1ccccc1[C@@H]1C(C#N)=C(N)Oc2[nH]nc(C)c21,-6.838,0,train,train,train,train,train
46887069,CSc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,-8.907,1,train,val,train,train,train
ZINC59640243,CNc1nc(N/N=C\c2cc(Br)cc(I)c2O)ncc1F,-6.493,0,train,train,train,train,val
23645053,COc1cc[nH]c1/C=C1/C(=O)Nc2ccc(F)cc21,-8.085,1,train,train,train,train,train
ZINC05634723,Cc1n[nH]c2c1[C@H](c1cn[nH]c1-c1ccc(Cl)cc1)C(C#N)=C(N)O2,-5.445,0,train,train,train,train,train
ZINC15956228,O=C1[C@@H]2Cc3c([nH]c4ccccc34)[C@H](c3cccc([N+](=O)[O-])c3)N2C(=O)CN1C[C@H](O)c1ccccc1,-8.962,0,train,train,train,train,train
ZINC52541761,CC(C)(N)C(=O)N[C@@H](CC1=c2ccccc2=NC1)C(=O)N1CCC[C@@]2(C[C@@H](O)c3ccccc3O2)C1,-7.656,0,train,train,train,train,val
ZINC38669414,CC(=O)NCCC1=c2ccccc2=N[C@H]1/C=C1/C(=O)NC(=O)N(c2ccc(C(C)C)cc2)C1=O,-6.192,0,train,train,train,train,val
ZINC15945752,CCC(C)(C)[C@H]1CCc2c(sc3c2C(=O)N[C@@H](c2cc4c(cc2Cl)OCO4)N3)C1,-9.233,0,train,train,val,train,train
ZINC39481127,CCc1ccc(NS(=O)(=O)c2ccccc2O)c(N2CCN[C@H](O)C2)c1,-7.214,0,train,train,train,val,train
ZINC38748334,Cc1ccc(C(=O)CS[C@@H]2NN[C@H](c3cc(-c4ccc(C)cc4)n[nH]3)N2N)cc1,-8.742,0,train,train,val,train,train
164622173,Cc1[nH]nc2ccc(-c3cncc(N[C@H]4CCC[C@H](O)C4)n3)cc12,-9.581,1,train,train,train,train,train
168296883,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccccc3)n[nH]2)C1,-10.454,1,train,train,train,train,val
ZINC03770038,COC(=O)C[C@@H]1SC2=C(C(=O)NCc3ccccc3)[C@@H](c3cccc(F)c3)C(C#N)=C(N)N2C1=O,-7.643,0,train,train,train,train,train
162675922,Clc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ncccc12,-8.881,1,train,val,train,train,train
ZINC16948611,COc1cccc(/C=N/N=c2\scc(-c3cccc(O)c3)n2C)c1,-6.566,0,train,val,train,train,train
ZINC39007731,Cc1ccc(-c2cc([C@@H]3NN[C@@H](SCC(=O)Nc4ccccc4C)N3N)[nH]n2)cc1,-9.132,0,train,train,train,train,val
CHEMBL514342,CC(C)(C)c1cc2c(N/N=C\c3cccs3)ncnc2s1,-8.791,1,train,train,val,train,train
ZINC35934598,CC(C)NC(=O)CCN1C=C2[C@H](C1=O)[C@@H](c1cccc(Cl)c1Cl)NC(=O)N2C,-8.308,0,train,train,train,val,train
CHEMBL3644025,C#CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,-9.517,1,train,val,train,train,train
ZINC39707571,N#CC1=C(N)OC2=NC(=O)NC(=O)[C@@H]2[C@H]1c1ccc(Cl)c(Cl)c1,-7.511,0,train,train,train,train,train
5329671,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Nc3c(F)cccc3F)s2)o1,-9.189,1,train,train,train,val,train
10183407,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Br)c3)c(O)c(=O)c2c1,-8.432,1,train,train,train,val,train
ZINC64713827,CN(C[C@H]1Nc2ccccc2S1)C(=O)CN1C(=O)N[C@H](CC2=c3ccccc3=NC2)C1=O,-6.993,0,train,val,train,train,train
ZINC39467316,O=C1C[C@@H]2CN3N[P@](=O)(c4ccccc4O)OC[C@H]3C[C@H]2C=C1O,-7.012,0,train,train,train,train,val
CHEMBL3648127,CC[C@@H](CO)Sc1nc(Nc2ccc([S@@](C)(=N)=O)cc2)ncc1Br,-9.475,1,train,train,train,train,train
ZINC39012853,Cc1ccc(NC(=O)CS[C@H]2NN[C@H](c3cc(-c4ccccc4)n[nH]3)N2N)cc1Cl,-8.956,0,train,train,val,train,train
CHEMBL3644023,C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,-8.771,1,train,train,train,train,train
445105,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,-9.298,1,train,train,train,train,val
162673271,CC[N@@]1CCC[C@@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4cc(C#N)ccc34)n2)C1,-9.024,1,train,train,train,train,val
CHEMBL103039,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(N4CCOCC4)c3)[nH]n2)cc1,-8.899,1,train,train,val,train,train
ZINC39327009,COC(=O)C1=C(C)Nc2sc(C(=O)Nc3cc(C)on3)c(N)c2[C@@H]1c1cccnc1,-6.826,0,train,train,val,train,train
5330614,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1c(F)cccc1F,-7.426,1,train,train,train,train,val
ZINC57414206,COC(=O)C1=C(CN2CCC(C(N)=O)CC2)NC(=O)N[C@H]1c1ccccc1,-5.976,0,train,train,train,val,train
ZINC40034118,CC(C)(C)C(=O)CS[C@@H]1NN=C(C2=c3ccccc3=NC2)N1c1ccccc1,-8.585,0,train,train,train,train,train
ZINC09059011,COc1ccc2[nH]c3c(c2c1)CCN[C@@H]3c1c(O)[nH]c(=O)n([C@@H](C)CCc2ccccc2)c1=O,-7.21,0,train,val,train,train,train
11361885,CCCCNC(=O)N1Cc2[nH]nc(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,-9.747,1,train,train,train,train,train
ZINC08790298,C[C@H]1CCC[C@@]2(C)C[C@H]3OC(=O)[C@H](C[N@]4CC[C@@](O)(c5ccc(Cl)cc5)CC4)[C@H]3[C@H]3O[C@@]312,-6.855,0,train,val,train,train,train
ZINC04555763,N#CC1=C(N)Oc2[nH]nc(-c3ccc4c(c3)OCO4)c2[C@@H]1c1ccncc1,-8.089,0,train,train,train,train,train
ZINC63633089,CN1C(=O)[C@H]2[C@H](N=C(NCCC3=c4ccccc4=NC3)N2Cc2ccc(Cl)cc2)N(C)C1=O,-7.898,0,train,train,train,train,train
447766,NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,-10.188,1,train,train,train,train,val
57951366,CNC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1F,-1.326,1,train,val,train,train,train
145962766,O=C(NC1CCN(c2nccc(Nc3ccc(F)cc3)n2)CC1)c1cccc(Cl)c1,-5.793,1,train,train,train,val,train
ZINC64197790,Cc1ccc(NC(=O)[C@@H](CC2=c3ccccc3=NC2)NC(=O)[C@H]2Cc3ccccc3CN2)cc1,-8.078,0,train,train,train,train,val
ZINC55436633,Cc1cccc2c1[nH]c1nc(N/N=C\c3ccc(O)cc3O)nnc12,-7.378,0,train,train,train,train,train
162665094,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2c(-c3ccnnc3)cccc12,-9.808,1,train,val,train,train,train
44578694,Cc1ncc(-c2nc(Nc3ccc(N4CCC[C@@H]4C(=O)N(C)C)cc3)ncc2F)n1C(C)C,-9.616,1,train,val,train,train,train
ZINC39011786,C=C(C)CS[C@@H]1NN[C@@H](c2cc(-c3ccc(OC)cc3)n[nH]2)N1N,-8.206,0,train,train,val,train,train
ZINC39337096,Cc1[nH]c2ccccc2c1SC[C@@H]1NN=C(SCC(=O)Nc2ccc(Cl)cc2)N1C,-8.093,0,train,val,train,train,train
135402977,CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(NC(=O)CNC(=O)OC(C)(C)C)cc3)[nH]c(=O)c12,-9.096,1,train,val,train,train,train
135402970,CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(O)c(O)c3)[nH]c(=O)c12,-9.593,1,train,train,val,train,train
CHEMBL3648096,Cc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1[S@](C)(=N)=O,-10.197,1,train,train,train,train,train
ZINC40010143,COc1cc2c(cc1OC)[C@H]([C@@H]1C=c3cc(C)ccc3=NC1=O)N(C(=O)Nc1ccccc1)CC2,-5.242,0,train,train,train,train,val
CHEMBL82729,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3ccc(C(=O)NCc4ccncc4)cc23)cc1,-9.22,1,train,train,train,val,train
ZINC01820056,COc1ccc2[nH]cc(CCNC[C@@H]3C(=O)O[C@@H]4CC5=CCC[C@@H](C)[C@]5(C)[C@H](O)[C@H]34)c2c1,-8.239,0,train,train,val,train,train
ZINC64055487,Cc1cccc(N2C(C3=c4ccccc4=NC3)=NN[C@@H]2S[C@H](C(=O)NC(N)=O)C(C)C)c1,-9.054,0,train,train,train,val,train
ZINC02406991,C[C@H](CCc1ccccc1)NC(=O)c1c(N)n(-c2ccc(F)c(Cl)c2)c2nc3ccccc3nc12,-7.409,0,train,train,train,train,train
57951370,CC(C)(Nc1ccc(Cl)cc1C(=O)NCC(N)=O)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,-4.142,1,train,train,val,train,train
129206992,Nc1nccc(-c2c[nH]c3ncc(-c4cccnc4)cc23)n1,-8.766,1,train,train,train,val,train
45142013,CN1CCN(c2ccc(CNc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)cc2)CC1,-10.25,1,train,train,val,train,train
CHEMBL82243,CCCCOc1c(C(=O)c2cccs2)cnc2[nH]ncc12,-8.169,1,train,train,train,val,train
71579159,CC(C)n1cnc2c(NCc3cc(Cl)ccc3O)nc(N[C@H]3CC[C@H](O)CC3)nc21,-8.934,1,train,train,train,train,train
ZINC20558335,CN1c2ccccc2C2=C([C@H](c3ccc(F)c(Br)c3)C(C#N)=C(N)O2)S1(=O)=O,-6.089,0,train,val,train,train,train
167230331,O=C1NCCCCOc2cccc(n2)Nc2cc([nH]n2)[C@@H]2CC[C@@H](C2)O1,-9.828,1,train,val,train,train,train
ZINC07350844,CN(/N=C/c1cc(Cl)cc(Cl)c1O)c1ccccc1,-6.21,0,train,val,train,train,train
ZINC67286761,CCOC(=O)C1=C(CN2CCN(C3=CC=CCN3)CC2)NC(=O)N[C@H]1c1ccc(OCC)c(OC)c1,-6.904,0,train,val,train,train,train
ZINC07128510,C[C@H]1CC(=O)Nc2ccccc2N1C(=O)CSc1nnc(N)s1,-5.329,0,train,train,train,val,train
ZINC06870459,CCOc1ccc(N[C@@H]2SC(=O)N(c3ccccc3C)C2=O)cc1,-6.656,0,train,train,val,train,train
135421151,COCCOCCOCCOCCNS(=O)(=O)c1ccc(/N=C/c2c(O)[nH]c3ccc4ncsc4c23)cc1,-9.653,1,train,train,train,train,train
ZINC09046250,CC[N@@]1CCc2c([nH]c3ccccc23)[C@H]1c1c(O)[nH]c(=O)n(-c2ccc(C)cc2C)c1=O,-6.377,0,train,train,train,train,val
ZINC63478744,COc1ccc2c(c1)=C1CCN[C@@H](c3c(O)n(-c4ccccc4Cl)c(=O)[nH]c3=O)[C@@H]1N=2,-7.546,0,train,train,val,train,train
ZINC58949097,CC(=O)C1=C(C)OC(N)=C(C(N)=O)[C@H]1c1cc([N+](=O)[O-])ccc1Cl,-5.216,0,train,train,val,train,train
ZINC00649963,COc1ccc([C@H]2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccc(C)cc2)cc1Cn1cc([N+](=O)[O-])cn1,-6.792,0,train,train,val,train,train
ZINC00062987,COC(=O)C1=C(C)OC(N)=C(C#N)[C@@H]1c1cccc(Cl)c1,-6.888,0,train,val,train,train,train
CHEMBL319467,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-8.199,1,train,val,train,train,train
CHEMBL360520,NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1ccc1[nH]ncc12,-8.205,1,train,train,train,val,train
ZINC08860921,O=C1NC[C@@H](c2ccccc2)[C@H]1C(=O)N/N=C/c1cc(Cc2ccccc2Cl)ccc1O,-7.092,0,train,train,train,train,train
73353575,N[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4ccco4)nc3)c3ncn(C4CCCC4)c3n2)CC1,-10.458,1,train,val,train,train,train
ZINC35493021,CC[C@@H](C)N1C=C2[C@H](C1=O)[C@@H](c1ccc(Cl)c(Cl)c1)NC(=O)N2C,-8.836,0,train,train,train,train,train
11568147,N[C@@H](CNc1nnc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,-8.147,1,train,train,val,train,train
ZINC38752343,NN1C(c2[nH]nc3c2CCC3)=NN[C@H]1SCC(=O)Nc1nccs1,-8.454,0,train,train,train,val,train
CHEMBL73764,Cn1ccc2ccc3c4[nH]c5c(CCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,-6.357,1,train,train,train,train,val
ZINC38651312,N#CC1=C(N)Oc2cc(OC(=O)COc3ccccc3[N+](=O)[O-])ccc2[C@H]1c1ccc(Cl)cc1,-6.817,0,train,val,train,train,train
52949564,NC(=O)c1cn(-c2ccccn2)c2c1CCc1cnc(NC3CCCC3)nc1-2,-9.928,1,train,val,train,train,train
ZINC36063528,CC1=Nc2scc(CC(=O)NCC3CC3)[n+]2[C@@H](c2cc(C)ccc2C)/C1=C(/[O-])OCc1ccccc1,-4.92,0,train,train,train,train,train
ZINC29411687,CC(C)(N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC2(CCc3ccccc32)CC1,-7.548,0,train,train,train,val,train
10156756,CC[C@@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(C)(C)O,-9.302,1,train,val,train,train,train
ZINC16671661,COc1cc(Br)cc(/C=N\NC(=O)c2nonc2N)c1O,-6.196,0,train,val,train,train,train
ZINC00876536,COC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1c1cc2cc(C)c(C)cc2[nH]c1=O,-6.929,0,train,train,train,train,val
166628065,CC(=O)N1CCN(c2ccc(F)c(Nc3cc4nc([C@](C)(O)[C@H]5CC[N@@](C)CC5)ccc4cn3)c2)CC1,-9.785,1,train,train,train,train,val
ZINC39217692,S[C@H]1NN[C@@H](c2cc(-c3cccs3)n[nH]2)N1c1ccc2c(c1)OCO2,-8.272,0,train,train,train,train,val
CHEMBL459365,CC(C)(C)c1cc2c(N/N=C\c3cccc(CO)n3)ncnc2s1,-7.85,1,train,train,train,train,val
CHEMBL1082016,Cn1c(=O)[nH]c2ccc(-c3cnc(NC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)s3)cc21,-7.318,1,train,train,val,train,train
46233220,CCOC(=O)N1CCC(C(=O)N2CCC(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)CC2)CC1,-9.63,1,train,train,train,train,val
ZINC02251950,Cc1cc2c(c(=O)n1Cc1ccco1)[C@H](c1ccc(Br)cc1)C(C#N)=C(N)O2,-5.022,0,train,train,train,train,train
44409409,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCCCNC(=N)N)C(=O)N[C@H]1CCCC[C@@H]1c1cccc(Cl)c1,-5.263,1,train,train,val,train,train
129206995,Nc1nccc(-c2c[nH]c3ncc(-c4cc5ccccc5s4)cc23)n1,-8.921,1,train,val,train,train,train
ZINC39715960,C=C1N=C2OC(N)=C(C#N)[C@@H](c3cccc(F)c3)[C@@H]2C(=O)N1,-8.231,0,train,train,train,train,train
CHEMBL576257,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,-8.778,1,train,val,train,train,train
ZINC39709417,CCc1cccc2c1=NCC=2C(=O)CS[C@H]1NN[C@@H](c2ccc(OC)cc2)[N@@]1CCC(=O)O,-7.552,0,train,train,train,train,val
ZINC38651053,N#CC1=C(N)Oc2cc(OC(=O)c3cccc4ccccc34)ccc2[C@@H]1c1ccccc1Cl,-6.869,0,train,train,val,train,train
